slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
betonica-officinalis,Betonica officinalis,906118,https://inaturalist-open-data.s3.amazonaws.com/photos/4785/medium.jpg,cc-by-nc-nd,"(c) Les, some rights reserved (CC BY-NC-ND)",ok,Default photo ok
blepharipa-pratensis,Blepharipa pratensis,321746,https://inaturalist-open-data.s3.amazonaws.com/photos/13287124/medium.jpeg,cc-by-nc,"(c) André Nagelhout, some rights reserved (CC BY-NC), uploaded by André Nagelhout",ok,Default photo ok
bolboschoenus-laticarpus,Bolboschoenus laticarpus,,,,,error,taxon not found
borago-officinalis,Borago officinalis,,,,,error,taxon not found
brachmia-blandella,Brachmia blandella,,,,,error,taxon not found
calendula-officinalis,Calendula officinalis,,,,,error,taxon not found
caloptilia-stigmatella,Caloptilia stigmatella,215900,https://inaturalist-open-data.s3.amazonaws.com/photos/60199998/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC), uploaded by Nikolai Vladimirov",ok,Default photo ok
caradrina-kadenii,Caradrina kadenii,,,,,error,taxon not found
carduus-nutans,Carduus nutans,,,,,error,taxon not found
carex-hirta,Carex hirta,,,,,error,taxon not found
cassida-rubiginosa,Cassida rubiginosa,,,,,error,taxon not found
castanea-sativa,Castanea sativa,121763,https://static.inaturalist.org/photos/12739074/medium.jpg,None,"(c) catherwoods, all rights reserved, uploaded by catherwoods",ok,Default photo ok
centaurea-cyanus-cultivar,Centaurea cyanus (cultivar),933404,https://static.inaturalist.org/photos/120728857/medium.jpeg,None,"(c) Scout_RB, all rights reserved, uploaded by Scout_RB",ok,Default photo ok
centaurium-erythraea,Centaurium erythraea,,,,,error,taxon not found
cephalaria-gigantea,Cephalaria gigantea,160302,https://inaturalist-open-data.s3.amazonaws.com/photos/991404/medium.jpg,cc-by-nc-sa,"(c) Sunchild57 Photography, Catching Up!, some rights reserved (CC BY-NC-SA)",ok,Default photo ok
cerastium-fontanum,Cerastium fontanum,,,,,error,taxon not found
ceratostigma-plumbaginoides,Ceratostigma plumbaginoides,,,,,error,taxon not found
chenopodium-ficifolium,Chenopodium ficifolium,160499,https://static.inaturalist.org/photos/33857741/medium.jpeg,None,"(c) 小雨滴, all rights reserved, uploaded by 小雨滴",ok,Default photo ok
chromatomyia-primulae,Chromatomyia primulae,898004,https://inaturalist-open-data.s3.amazonaws.com/photos/21320025/medium.jpeg,cc0,"no rights reserved, uploaded by Quentin Groom",ok,Matched Phytomyza primulae (taxon 898004)
chrysotus-spec,Chrysotus spec.,248242,https://inaturalist-open-data.s3.amazonaws.com/photos/12445854/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC), uploaded by Nikolai Vladimirov",ok,Default photo ok
cloeon-dipterum,Cloeon dipterum,217219,https://inaturalist-open-data.s3.amazonaws.com/photos/278754696/medium.jpg,cc-by,"(c) Rupert Lees, some rights reserved (CC BY), uploaded by Rupert Lees",ok,Default photo ok
cnaemidophorus-rhododactyla,Cnaemidophorus rhododactyla,470566,https://inaturalist-open-data.s3.amazonaws.com/photos/29617154/medium.jpg,cc-by-nc-sa,"(c) Marcello Consolo, some rights reserved (CC BY-NC-SA)",ok,Default photo ok
cosmia-trapezina,Cosmia trapezina,324215,https://inaturalist-open-data.s3.amazonaws.com/photos/29439112/medium.jpg,cc-by-nc,"(c) Paolo Mazzei, some rights reserved (CC BY-NC), uploaded by Paolo Mazzei",ok,Default photo ok
cotinus-coggygria,Cotinus coggygria,,,,,error,taxon not found
crabro-cribrarius,Crabro cribrarius,127738,https://inaturalist-open-data.s3.amazonaws.com/photos/64392632/medium.jpeg,cc-by-nc,"(c) Felix Riegel, some rights reserved (CC BY-NC), uploaded by Felix Riegel",ok,Default photo ok
