slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
tenthredo-scrophulariae,Tenthredo scrophulariae,55966,https://inaturalist-open-data.s3.amazonaws.com/photos/513862869/medium.jpg,cc-by-nc-sa,"(c) Arne, some rights reserved (CC BY-NC-SA), uploaded by Arne",ok,
torymus-spec,Torymus spec.,250220,https://inaturalist-open-data.s3.amazonaws.com/photos/167717055/medium.jpeg,cc-by-nc,"(c) Martin Galli, some rights reserved (CC BY-NC)",ok,
trichoptera-indet,Trichoptera indet.,62164,https://inaturalist-open-data.s3.amazonaws.com/photos/206078180/medium.jpeg,cc-by-nc,"(c) Stuart Tingley, some rights reserved (CC BY-NC), uploaded by Stuart Tingley",ok,
vulpia-myuros,Vulpia myuros,77140,https://inaturalist-open-data.s3.amazonaws.com/photos/381229715/medium.jpg,cc-by-nc,"(c) Doug Andrews, some rights reserved (CC BY-NC), uploaded by Doug Andrews",ok,
zygiella-x-notata,Zygiella x-notata,155279,https://inaturalist-open-data.s3.amazonaws.com/photos/74396878/medium.jpg,cc-by-sa,"(c) Gilles San Martin, some rights reserved (CC BY-SA), uploaded by Gilles San Martin",ok,
acleris-holmiana,Acleris holmiana,324577,https://inaturalist-open-data.s3.amazonaws.com/photos/164201679/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC), uploaded by Andrey Ponomarev",ok,
adalia-decempunctata,Adalia decempunctata,130414,https://inaturalist-open-data.s3.amazonaws.com/photos/453979039/medium.jpg,cc-by-nc,"(c) Calle Söderberg, some rights reserved (CC BY-NC), uploaded by Calle Söderberg",ok,
aeshna-cyanea,Aeshna cyanea,52519,https://inaturalist-open-data.s3.amazonaws.com/photos/263853977/medium.jpg,cc-by-nc,"(c) Anna Kranz, some rights reserved (CC BY-NC), uploaded by Anna Kranz",ok,
agonopterix-nervosa,Agonopterix nervosa,345958,https://inaturalist-open-data.s3.amazonaws.com/photos/28796777/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC), uploaded by Andrey Ponomarev",ok,
agrotis-segetum,Agrotis segetum,84455,https://inaturalist-open-data.s3.amazonaws.com/photos/326148433/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
alcis-repandata,Alcis repandata,324890,https://inaturalist-open-data.s3.amazonaws.com/photos/250392737/medium.jpg,cc-by-nc,"(c) Paolo Mazzei, some rights reserved (CC BY-NC), uploaded by Paolo Mazzei",ok,
alisma-plantago-aquatica,Alisma plantago-aquatica,60253,https://inaturalist-open-data.s3.amazonaws.com/photos/83555577/medium.jpeg,cc-by-nc,"(c) Ольга Курякова, some rights reserved (CC BY-NC), uploaded by Ольга Курякова",ok,
anax-parthenope,Anax parthenope,94048,https://inaturalist-open-data.s3.amazonaws.com/photos/245142794/medium.jpg,cc-by-nc-nd,"(c) simben, some rights reserved (CC BY-NC-ND), uploaded by simben",ok,
andrena-dorsata,Andrena dorsata,466439,https://inaturalist-open-data.s3.amazonaws.com/photos/405592009/medium.jpg,cc-by-nc,"(c) Experience Matters, some rights reserved (CC BY-NC), uploaded by Experience Matters",ok,
anthyllis-vulneraria,Anthyllis vulneraria,82685,https://inaturalist-open-data.s3.amazonaws.com/photos/196343584/medium.jpeg,cc-by-nc,"(c) Thomas Horvath, some rights reserved (CC BY-NC), uploaded by Thomas Horvath",ok,
apomyelois-bistriatella,Apomyelois bistriatella,214025,https://inaturalist-open-data.s3.amazonaws.com/photos/151854183/medium.jpg,cc-by-nc-nd,"(c) Josh van der Meulen, some rights reserved (CC BY-NC-ND)",ok,
araneae-indet,Araneae indet.,47118,https://inaturalist-open-data.s3.amazonaws.com/photos/269162938/medium.jpeg,cc-by-nc,"(c) Craig Biegler, some rights reserved (CC BY-NC), uploaded by Craig Biegler",ok,
archips-rosana,Archips rosana,214086,https://inaturalist-open-data.s3.amazonaws.com/photos/4775528/medium.jpeg,cc-by,"(c) Nick Block, some rights reserved (CC BY), uploaded by Nick Block",ok,
aristotelia-ericinella,Aristotelia ericinella,805240,https://inaturalist-open-data.s3.amazonaws.com/photos/28830818/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC), uploaded by Andrey Ponomarev",ok,
arocatus-melanocephalus,Arocatus melanocephalus,505749,https://inaturalist-open-data.s3.amazonaws.com/photos/65291697/medium.jpeg,cc-by,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY), uploaded by Alexis Tinker-Tsavalas",ok,
asplenium-scolopendrium,Asplenium scolopendrium,129105,https://inaturalist-open-data.s3.amazonaws.com/photos/247759297/medium.jpg,cc-by-nc,"(c) Jacob Toldi, some rights reserved (CC BY-NC)",ok,
athalia-rosae,Athalia rosae,333154,https://inaturalist-open-data.s3.amazonaws.com/photos/290967539/medium.jpeg,cc-by-nc,"(c) bsteer, some rights reserved (CC BY-NC), uploaded by bsteer",ok,
athalia-spec,Athalia spec.,132875,,,,"no_good_photo","no open-licensed photos found for genus"
