slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
anarsia-innoxiella,Anarsia innoxiella,602635,https://inaturalist-open-data.s3.amazonaws.com/photos/30346595/medium.jpg,cc-by-nc,"(c) Paolo Mazzei, some rights reserved (CC BY-NC)",ok,
ancylis-unguicella,Ancylis unguicella,1392028,https://inaturalist-open-data.s3.amazonaws.com/photos/232799418/medium.jpeg,cc-by-nc,"(c) dave_sargeant, some rights reserved (CC BY-NC)",ok,
andricus-kollari,Andricus kollari,55600,https://inaturalist-open-data.s3.amazonaws.com/photos/153949514/medium.jpg,cc-by-sa,"(c) Luis Fernández García, some rights reserved (CC BY-SA)",ok,
anisantha-madritensis,Anisantha madritensis,52707,https://inaturalist-open-data.s3.amazonaws.com/photos/127689145/medium.jpeg,cc-by-nc,"(c) jaimebraschi, some rights reserved (CC BY-NC)",ok,
anisantha-tectorum,Anisantha tectorum,58369,https://inaturalist-open-data.s3.amazonaws.com/photos/58336299/medium.jpeg,cc-by-nc,"(c) Соколков Юрий Павлович, some rights reserved (CC BY-NC)",ok,
anisoptera-indet,Anisoptera indet.,47927,https://inaturalist-open-data.s3.amazonaws.com/photos/57511021/medium.jpg,cc-by-nc,"(c) Jim Moore, some rights reserved (CC BY-NC)",ok,
anodonta-cygnea,Anodonta cygnea,151517,https://inaturalist-open-data.s3.amazonaws.com/photos/289228611/medium.jpg,cc-by-nc,"(c) michael-sonniks, some rights reserved (CC BY-NC)",ok,
anser-anser-f-domesticus,Anser anser f. domesticus,120479,https://inaturalist-open-data.s3.amazonaws.com/photos/338955166/medium.jpg,cc-by-nc,"(c) Marleigh Fletcher, some rights reserved (CC BY-NC)",ok,
anser-spec,Anser spec.,7006,https://inaturalist-open-data.s3.amazonaws.com/photos/170389589/medium.jpg,cc-by-nc,"(c) Edith St-Martin, some rights reserved (CC BY-NC)",ok,
anthocomus-fasciatus,Anthocomus fasciatus,462140,https://inaturalist-open-data.s3.amazonaws.com/photos/194990452/medium.jpeg,cc-by-nc,"(c) Marie Lou Legrand, some rights reserved (CC BY-NC)",ok,
anthonomus-rubi,Anthonomus rubi,471260,https://inaturalist-open-data.s3.amazonaws.com/photos/12487090/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC)",ok,
anthophila-indet,Anthophila indet.,630955,https://inaturalist-open-data.s3.amazonaws.com/photos/13123002/medium.jpg,cc-by-nc,"(c) iNaturalist, some rights reserved (CC BY-NC)",ok,
anthrenus-pimpinellae,Anthrenus pimpinellae,1552549,https://inaturalist-open-data.s3.amazonaws.com/photos/41613508/medium.jpeg,cc-by-nc,"(c) Matt Parr, some rights reserved (CC BY-NC)",ok,
apamea-lithoxylaea,Apamea lithoxylaea,324839,https://inaturalist-open-data.s3.amazonaws.com/photos/87556939/medium.jpeg,cc-by,"(c) Antoine Guiguet, some rights reserved (CC BY)",ok,
aphis-jacobaeae,Aphis jacobaeae,508045,https://inaturalist-open-data.s3.amazonaws.com/photos/4938394/medium.jpg,cc-by-sa,"(c) James K. Lindsey, some rights reserved (CC BY-SA)",ok,
aphis-sambuci,Aphis sambuci,467580,https://inaturalist-open-data.s3.amazonaws.com/photos/3625428/medium.jpg,cc-by,"(c) S. Rae, some rights reserved (CC BY)",ok,
aphrodes-spec,Aphrodes spec.,173077,https://inaturalist-open-data.s3.amazonaws.com/photos/97841742/medium.jpg,cc-by-nc,"(c) solomon v. hendrix, some rights reserved (CC BY-NC)",ok,
aplocera-spec,Aplocera spec.,173092,https://inaturalist-open-data.s3.amazonaws.com/photos/500770/medium.jpg,cc0,"no rights reserved (uploaded by Kent McFarland)",ok,
apolygus-lucorum,Apolygus lucorum,417949,https://inaturalist-open-data.s3.amazonaws.com/photos/86555784/medium.jpg,cc-by-nc,"(c) Léo-Guy de Repentigny, some rights reserved (CC BY-NC)",ok,
aproceros-leucopoda,Aproceros leucopoda,497733,https://inaturalist-open-data.s3.amazonaws.com/photos/152916937/medium.jpg,cc-by-nc,"(c) Léo-Guy de Repentigny, some rights reserved (CC BY-NC)",ok,
aquilegia-vulgaris,Aquilegia vulgaris,1042772,https://inaturalist-open-data.s3.amazonaws.com/photos/82182940/medium.jpg,cc-by-nc-sa,"(c) Pekka Malinen, some rights reserved (CC BY-NC-SA)",ok,
aquilegia-vulgaris-cultivar,Aquilegia vulgaris (cultivar),1042772,https://inaturalist-open-data.s3.amazonaws.com/photos/130512064/medium.jpg,cc-by-nc,"(c) Cameron Chevalier, some rights reserved (CC BY-NC)",ok,cultivar variant
aradus-brenskei,Aradus brenskei,1089330,https://inaturalist-open-data.s3.amazonaws.com/photos/122833991/medium.jpg,cc-by-nc,"(c) Olli Pihlajamaa, some rights reserved (CC BY-NC)",ok,
araneus-spec,Araneus spec.,52629,https://inaturalist-open-data.s3.amazonaws.com/photos/322401633/medium.png,cc-by-sa,"(c) Jon Glittenberg, some rights reserved (CC BY-SA)",ok,
archanara-dissoluta,Archanara dissoluta,325429,https://inaturalist-open-data.s3.amazonaws.com/photos/216523180/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,
