slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
craniophora-ligustri,Craniophora ligustri,320071,https://inaturalist-open-data.s3.amazonaws.com/photos/219106263/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
crocidura-russula,Crocidura russula,46640,https://inaturalist-open-data.s3.amazonaws.com/photos/5660957/medium.jpg,cc-by-sa,"(c) Carles Pastor, some rights reserved (CC BY-SA), uploaded by Carles Pastor",ok,
ctenophora-pectinicornis,Ctenophora pectinicornis,467076,https://inaturalist-open-data.s3.amazonaws.com/photos/137247951/medium.jpg,cc-by-nc,"(c) Kim Falck, some rights reserved (CC BY-NC), uploaded by Kim Falck",ok,
culex-pipiens-torrentium,Culex pipiens / torrentium,1096295,https://inaturalist-open-data.s3.amazonaws.com/photos/330756058/medium.jpg,cc-by-nc,"(c) Martin Galli, some rights reserved (CC BY-NC), uploaded by Martin Galli",ok,
curruca-curruca,Curruca curruca,1289192,https://inaturalist-open-data.s3.amazonaws.com/photos/88688513/medium.jpg,cc-by-nc-nd,"(c) Анна Голубева, some rights reserved (CC BY-NC-ND), uploaded by Анна Голубева",ok,
cynosurus-echinatus,Cynosurus echinatus,47695,https://inaturalist-open-data.s3.amazonaws.com/photos/438248468/medium.jpeg,cc-by,"(c) Matt Berger, some rights reserved (CC BY), uploaded by Matt Berger",ok,
dasineura-urticae,Dasineura urticae,416808,https://inaturalist-open-data.s3.amazonaws.com/photos/167630292/medium.jpeg,cc-by-nc,"(c) Jonathan Neumann, some rights reserved (CC BY-NC), uploaded by Jonathan Neumann",ok,
deltote-pygarga,Deltote pygarga,603136,https://inaturalist-open-data.s3.amazonaws.com/photos/134294696/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
dianthus-spec-cultivar,Dianthus spec. (cultivar),60001,https://inaturalist-open-data.s3.amazonaws.com/photos/141115670/medium.jpg,cc-by-nc,"(c) Valentin Hamon, some rights reserved (CC BY-NC), uploaded by Valentin Hamon",ok,
dicranopalpus-ramosus,Dicranopalpus ramosus,1506117,https://static.inaturalist.org/photos/231965468/medium.jpg,,"(c) Frederik Leck Fischer, all rights reserved, uploaded by Frederik Leck Fischer",ok,
dicyphus-errans,Dicyphus errans,624536,https://inaturalist-open-data.s3.amazonaws.com/photos/352946784/medium.jpeg,cc-by,"(c) ingridaltmann, some rights reserved (CC BY)",ok,
dolerus-spec,Dolerus spec.,348062,https://inaturalist-open-data.s3.amazonaws.com/photos/55975064/medium.jpg,cc-by-nc,"(c) Alexander Boldyrev, some rights reserved (CC BY-NC), uploaded by Alexander Boldyrev",ok,
dolichopus-claviger,Dolichopus claviger,842121,https://inaturalist-open-data.s3.amazonaws.com/photos/29686010/medium.jpeg,cc-by,"(c) carnifex, some rights reserved (CC BY), uploaded by carnifex",ok,
donacaula-forficella,Donacaula forficella,333917,https://inaturalist-open-data.s3.amazonaws.com/photos/221250681/medium.jpeg,cc-by-nc,"(c) cossus, some rights reserved (CC BY-NC)",ok,
dysstroma-truncata,Dysstroma truncata,218844,https://inaturalist-open-data.s3.amazonaws.com/photos/340924/medium.jpg,cc-by-nc-sa,"(c) Dick, some rights reserved (CC BY-NC-SA)",ok,
echium-plantagineum,Echium plantagineum,76764,https://inaturalist-open-data.s3.amazonaws.com/photos/186891674/medium.jpeg,cc-by-nc,"(c) Σάββας Ζαφειρίου (Savvas Zafeiriou), some rights reserved (CC BY-NC), uploaded by Σάββας Ζαφειρίου (Savvas Zafeiriou)",ok,
ectemnius-cavifrons,Ectemnius cavifrons,130135,https://inaturalist-open-data.s3.amazonaws.com/photos/84608271/medium.jpeg,cc-by-nc,"(c) Ben, some rights reserved (CC BY-NC), uploaded by Ben",ok,
ectopsocus-petersi,Ectopsocus petersi,321933,https://inaturalist-open-data.s3.amazonaws.com/photos/271450776/medium.jpg,cc-by-nc,"(c) Benjamin ZELVELDER, some rights reserved (CC BY-NC), uploaded by Benjamin ZELVELDER",ok,
edwardsiana-geometrica,Edwardsiana geometrica,204625,https://inaturalist-open-data.s3.amazonaws.com/photos/246782/medium.jpg,cc-by-nc,"(c) Mick Talbot, some rights reserved (CC BY-NC), uploaded by Mick Talbot",ok,
