slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
mythimna-pallens,Mythimna pallens,1257841,https://static.inaturalist.org/photos/14901481/medium.jpg,,(c) Henk Wallays all rights reserved,ok,
nabis-spec,Nabis spec.,203298,https://inaturalist-open-data.s3.amazonaws.com/photos/1948617/medium.JPG,cc-by-nc-nd,(c) Jason M Crockwell some rights reserved (CC BY-NC-ND),ok,genus-level
nemapogon-spec,Nemapogon spec.,176795,https://static.inaturalist.org/photos/1102346/medium.jpg,,(c) BJ Stacey all rights reserved,ok,genus-level
nemesia-melissifolia,Nemesia melissifolia,590485,https://inaturalist-open-data.s3.amazonaws.com/photos/38895963/medium.jpg,cc-by-nc,(c) Gerhard Malan some rights reserved (CC BY-NC),ok,
neocrepidodera-spec,Neocrepidodera spec.,176770,https://inaturalist-open-data.s3.amazonaws.com/photos/44134448/medium.jpeg,cc-by-nc,(c) Mishanook some rights reserved (CC BY-NC),ok,genus-level
neomochtherus-geniculatus,Neomochtherus geniculatus,325671,https://static.inaturalist.org/photos/140169902/medium.jpg,,(c) fauna_mirifica all rights reserved,ok,
nepeta-x-faassenii-n-nepetella-x-n-racemosa,"Nepeta x faassenii (N. nepetella x N. racemosa)",410913,https://inaturalist-open-data.s3.amazonaws.com/photos/155914545/medium.jpg,cc-by-nc,(c) David Hocken some rights reserved (CC BY-NC),ok,
nephrotoma-flavipalpis,Nephrotoma flavipalpis,337926,https://inaturalist-open-data.s3.amazonaws.com/photos/675238/medium.jpg,cc-by-nc-sa,(c) licensed media from BioImages DwCA without owner some rights reserved (CC BY-NC-SA),ok,
nephrotoma-guestfalica,Nephrotoma guestfalica,905941,https://static.inaturalist.org/photos/298035823/medium.jpeg,,(c) Christopher Shepherd all rights reserved,ok,
nerium-oleander,Nerium oleander,47563,https://inaturalist-open-data.s3.amazonaws.com/photos/392455529/medium.jpeg,cc-by-nc,(c) Cheng-wei Liu (Jack) some rights reserved (CC BY-NC),ok,
nicandra-physalodes,Nicandra physalodes,78217,https://inaturalist-open-data.s3.amazonaws.com/photos/27864329/medium.jpeg,cc0,no rights reserved uploaded by 葉子,ok,
nicotiana-alata,Nicotiana alata,165703,https://inaturalist-open-data.s3.amazonaws.com/photos/253304552/medium.jpg,cc-by-nc,(c) Santiago Mailhos some rights reserved (CC BY-NC),ok,
nicotiana-sylvestris,Nicotiana sylvestris,78221,https://inaturalist-open-data.s3.amazonaws.com/photos/34188/medium.jpg,cc-by,(c) Scott Zona some rights reserved (CC BY),ok,
nomada-flava,Nomada flava,433983,https://inaturalist-open-data.s3.amazonaws.com/photos/66445675/medium.jpg,cc-by-sa,(c) Gilles San Martin some rights reserved (CC BY-SA),ok,
nomada-fucata,Nomada fucata,461257,https://inaturalist-open-data.s3.amazonaws.com/photos/1754587/medium.jpg,cc-by-nc,(c) Ian Boyd some rights reserved (CC BY-NC),ok,
norellisoma-spinimanum,Norellisoma spinimanum,356340,https://inaturalist-open-data.s3.amazonaws.com/photos/859953/medium.jpg,cc-by-nc,(c) iana some rights reserved (CC BY-NC),ok,
notiphila-spec,Notiphila spec.,202639,https://inaturalist-open-data.s3.amazonaws.com/photos/60471897/medium.jpg,cc-by-nc,(c) tony_d some rights reserved (CC BY-NC),ok,genus-level
notonecta-spec,Notonecta spec.,56557,https://static.inaturalist.org/photos/1172756/medium.JPG,,(c) Gary McDonald all rights reserved,ok,genus-level
notostira-elongata,Notostira elongata,538928,https://inaturalist-open-data.s3.amazonaws.com/photos/80622308/medium.jpg,cc-by-nc,(c) Rasmus Allesoee some rights reserved (CC BY-NC),ok,
obrium-cantharinum,Obrium cantharinum,547846,https://static.inaturalist.org/photos/15306310/medium.jpg,,(c) Henk Wallays all rights reserved,ok,
ochropleura-plecta,Ochropleura plecta,324010,https://inaturalist-open-data.s3.amazonaws.com/photos/325303716/medium.jpg,cc-by-nc,(c) Michał Brzeziński some rights reserved (CC BY-NC),ok,
odiellus-spinosus,Odiellus spinosus,527798,https://static.inaturalist.org/photos/227464997/medium.jpg,,(c) Frederik Leck Fischer all rights reserved,ok,
