slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
hypericum-hirsutum,Hypericum hirsutum,163973,https://inaturalist-open-data.s3.amazonaws.com/photos/60289755/medium.jpg,CC-BY-NC,"(c) vladimir_epiktetov, some rights reserved (CC BY-NC), uploaded by vladimir_epiktetov",ok,
hypericum-tetrapterum,Hypericum tetrapterum,1524009,https://inaturalist-open-data.s3.amazonaws.com/photos/670378642/medium.jpg,CC-BY-NC,"(c) Alexandre Leroy Delande, some rights reserved (CC BY-NC)",ok,
hypericum-x-hidcoteense-h-addingtonii-x-h-calycinum-x-h-hookerianum,"Hypericum x hidcoteense (H. addingtonii x H. calycinum x H. hookerianum)",955877,https://inaturalist-open-data.s3.amazonaws.com/photos/399900008/medium.jpg,cc-by-nc,"(c) Kit Law, some rights reserved (CC BY-NC), uploaded by Kit Law",ok,
hypomecis-roboraria,Hypomecis roboraria,468556,https://inaturalist-open-data.s3.amazonaws.com/photos/137712024/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
iberis-umbellata,Iberis umbellata,77485,https://inaturalist-open-data.s3.amazonaws.com/photos/570098/medium.jpg,cc-by,"(c) Yoko Nekonomania, some rights reserved (CC BY)",ok,
ichneumoninae-indet,Ichneumoninae indet.,336926,https://inaturalist-open-data.s3.amazonaws.com/photos/14233913/medium.jpeg,cc-by-nc,"(c) Stuart Tingley, some rights reserved (CC BY-NC), uploaded by Stuart Tingley",ok,
ichthyaetus-melanocephalus,Ichthyaetus melanocephalus,144517,https://inaturalist-open-data.s3.amazonaws.com/photos/58917758/medium.jpg,cc-by-nc-nd,"(c) Ján Svetlík, some rights reserved (CC BY-NC-ND)",ok,
idaea-straminata,Idaea straminata,320964,https://inaturalist-open-data.s3.amazonaws.com/photos/203813924/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
ilisia-maculata,Ilisia maculata,550507,https://inaturalist-open-data.s3.amazonaws.com/photos/8540383/medium.jpg,cc-by,"(c) portioid, some rights reserved (CC BY), uploaded by portioid",ok,
inula-helenium,Inula helenium,133951,https://inaturalist-open-data.s3.amazonaws.com/photos/81668255/medium.jpg,cc-by-nc,"(c) Charlie, some rights reserved (CC BY-NC)",ok,
inula-helenium-inula-racemosa,Inula helenium + Inula racemosa,506898,https://inaturalist-open-data.s3.amazonaws.com/photos/9958151/medium.jpeg,cc-by,"(c) Tom Norton, some rights reserved (CC BY), uploaded by Tom Norton",ok,used Inula racemosa taxon
jacobaea-spec,Jacobaea spec.,62499,https://inaturalist-open-data.s3.amazonaws.com/photos/48635936/medium.jpeg,cc-by-nc,"(c) Kat, some rights reserved (CC BY-NC), uploaded by Kat",ok,genus-level
jacobaea-vulgaris-subsp-vulgaris,Jacobaea vulgaris subsp. vulgaris,62498,https://inaturalist-open-data.s3.amazonaws.com/photos/48560335/medium.jpg,cc-by-nc,"(c) Arne Åsnes, some rights reserved (CC BY-NC), uploaded by Arne Åsnes",ok,used species-level taxon
juncus-bufonius,Juncus bufonius,57107,https://inaturalist-open-data.s3.amazonaws.com/photos/530438230/medium.jpg,cc-by-nc,"(c) Věra Kafková, some rights reserved (CC BY-NC), uploaded by Věra Kafková",ok,
juncus-effusus,Juncus effusus,56153,https://inaturalist-open-data.s3.amazonaws.com/photos/41202988/medium.jpg,cc-by-nc-sa,"(c) Nelson DeBarros, some rights reserved (CC BY-NC-SA)",ok,
juncus-inflexus,Juncus inflexus,164269,https://inaturalist-open-data.s3.amazonaws.com/photos/137237998/medium.jpeg,cc-by-nc,"(c) Peter Zika, some rights reserved (CC BY-NC), uploaded by Peter Zika",ok,
juncus-subnodulosus,Juncus subnodulosus,164283,https://inaturalist-open-data.s3.amazonaws.com/photos/665309/medium.jpg,cc-by-nc,"(c) Biopix, some rights reserved (CC BY-NC)",ok,
juniperus-spec,Juniperus spec.,47574,https://inaturalist-open-data.s3.amazonaws.com/photos/222457266/medium.jpg,cc-by-nc,"(c) Antti Henttonen, some rights reserved (CC BY-NC), uploaded by Antti Henttonen",ok,genus-level
knautia-macedonica,Knautia macedonica,429696,https://inaturalist-open-data.s3.amazonaws.com/photos/1502911/medium.JPG,cc-by-nc,"(c) Phil Bendle, some rights reserved (CC BY-NC), uploaded by Phil Bendle",ok,
kniphofia-spec,Kniphofia spec.,56036,https://inaturalist-open-data.s3.amazonaws.com/photos/178096930/medium.jpg,cc-by-nc,"(c) Duncan McKenzie, some rights reserved (CC BY-NC), uploaded by Duncan McKenzie",ok,genus-level
lactuca-serriola-f-serriola,Lactuca serriola f. serriola,53107,https://inaturalist-open-data.s3.amazonaws.com/photos/5228/medium.jpg,cc-by-sa,"(c) George F Mayfield, some rights reserved (CC BY-SA)",ok,species-level taxon
lamium-maculatum,Lamium maculatum,55828,https://inaturalist-open-data.s3.amazonaws.com/photos/502542584/medium.jpeg,cc-by,"(c) Tom Norton, some rights reserved (CC BY)",ok,
