slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
epinotia-nisella,Epinotia nisella,219341,https://inaturalist-open-data.s3.amazonaws.com/photos/244326824/medium.jpeg,cc-by-nc,"(c) Jonathan Gagnon, some rights reserved (CC BY-NC)",ok,
epinotia-tenerana,Epinotia tenerana,483695,https://inaturalist-open-data.s3.amazonaws.com/photos/12164361/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC)",ok,
erigone-dentipalpis,Erigone dentipalpis,219454,https://inaturalist-open-data.s3.amazonaws.com/photos/7699646/medium.jpg,cc-by,"(c) Martin Cooper, some rights reserved (CC BY)",ok,
eriocampa-ovata,Eriocampa ovata,418164,https://inaturalist-open-data.s3.amazonaws.com/photos/323612375/medium.jpg,cc-by,"(c) George Mitchell, some rights reserved (CC BY)",ok,
eriophyes-inangulis,Eriophyes inangulis,520542,https://inaturalist-open-data.s3.amazonaws.com/photos/86422194/medium.jpeg,cc-by-nc,"(c) Dariusz Kamiński, some rights reserved (CC BY-NC)",ok,gall on alder leaf
eristalis-arbustorum-abusiva,Eristalis arbustorum/abusiva,320786,https://inaturalist-open-data.s3.amazonaws.com/photos/1037952/medium.jpg,cc-by-nc-sa,"(c) Mardon Erbland, some rights reserved (CC BY-NC-SA)",ok,
eristalis-spec,Eristalis spec.,52491,https://inaturalist-open-data.s3.amazonaws.com/photos/345659908/medium.jpg,cc-by-nc,"(c) Nicolas HELITAS, some rights reserved (CC BY-NC)",ok,genus-level
erodium-trifolium,Erodium trifolium,474864,https://inaturalist-open-data.s3.amazonaws.com/photos/114356366/medium.jpeg,cc-by,"(c) Mehdi Chetibi, some rights reserved (CC BY)",ok,
eruca-vesicaria,Eruca vesicaria,77058,https://inaturalist-open-data.s3.amazonaws.com/photos/280772297/medium.jpeg,cc-by-nc,"(c) Víctor González García, some rights reserved (CC BY-NC)",ok,
erysimum-bicolor,Erysimum bicolor,153047,https://inaturalist-open-data.s3.amazonaws.com/photos/127381835/medium.jpeg,cc-by-nc,"(c) François Kuborn, some rights reserved (CC BY-NC)",ok,
erysiphe-sensu-lato,Erysiphe sensu lato,328021,https://inaturalist-open-data.s3.amazonaws.com/photos/437488364/medium.jpeg,cc-by-nc,"(c) Grace Stark, some rights reserved (CC BY-NC)",ok,microscope image of cleistothecia
eschscholzia-californica,Eschscholzia californica,48225,https://inaturalist-open-data.s3.amazonaws.com/photos/67227218/medium.jpg,cc-by-nc,"(c) pronghornranch67, some rights reserved (CC BY-NC)",ok,
ethmia-bipunctella,Ethmia bipunctella,1341644,https://inaturalist-open-data.s3.amazonaws.com/photos/101751016/medium.jpeg,cc-by-nc,"(c) adtll, some rights reserved (CC BY-NC)",ok,larva
ethmia-terminella,Ethmia terminella,1342001,https://inaturalist-open-data.s3.amazonaws.com/photos/118620031/medium.jpeg,cc-by-nc,"(c) faluke, some rights reserved (CC BY-NC)",ok,
eudemis-porphyrana,Eudemis porphyrana,324389,https://inaturalist-open-data.s3.amazonaws.com/photos/105805066/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC)",ok,
eudemis-profundana,Eudemis profundana,324826,https://inaturalist-open-data.s3.amazonaws.com/photos/456367540/medium.jpg,cc-by-nc,"(c) Joey Bom, some rights reserved (CC BY-NC)",ok,
euleia-heraclei,Euleia heraclei,466780,https://inaturalist-open-data.s3.amazonaws.com/photos/67230894/medium.jpeg,cc-by,"(c) Michael Knapp, some rights reserved (CC BY)",ok,
eumerus-spec,Eumerus spec.,52233,https://inaturalist-open-data.s3.amazonaws.com/photos/5862637/medium.jpg,cc-by-sa,"(c) benoitnabholz, some rights reserved (CC BY-SA)",ok,genus-level
euphorbia-amygdaloides-subsp-robbiae,Euphorbia amygdaloides subsp. robbiae,57660,https://inaturalist-open-data.s3.amazonaws.com/photos/118104604/medium.jpeg,cc-by-nc,"(c) cam-_-, some rights reserved (CC BY-NC)",ok,
euphorbia-cyparissias,Euphorbia cyparissias,55766,https://inaturalist-open-data.s3.amazonaws.com/photos/283012730/medium.jpeg,cc-by-nc,"(c) Norbert Lanzanasto, some rights reserved (CC BY-NC)",ok,
