slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
emberiza-schoeniclus,Emberiza schoeniclus,9201,https://inaturalist-open-data.s3.amazonaws.com/photos/6119774/medium.jpg,cc-by-nc,"(c) raz1940 et Charlotte, some rights reserved (CC BY-NC)",ok,
empoasca-spec,Empoasca spec.,173635,https://inaturalist-open-data.s3.amazonaws.com/photos/88692997/medium.jpg,cc-by-nc,"(c) Vitaly Charny, some rights reserved (CC BY-NC), uploaded by Vitaly Charny",ok,
enoplognatha-spec,Enoplognatha spec.,153772,https://inaturalist-open-data.s3.amazonaws.com/photos/7801784/medium.jpg,cc-by-nc,"(c) Peter Hollinger, some rights reserved (CC BY-NC), uploaded by Peter Hollinger",ok,
erigeron-karvinskianus,Erigeron karvinskianus,76923,https://inaturalist-open-data.s3.amazonaws.com/photos/102796104/medium.jpg,cc-by,"(c) rainerburkard, some rights reserved (CC BY), uploaded by rainerburkard",ok,
erigeron-sumatrensis,Erigeron sumatrensis,76943,https://inaturalist-open-data.s3.amazonaws.com/photos/327349829/medium.jpeg,cc0,"no rights reserved, uploaded by 葉子",ok,
eristalis-nemorum,Eristalis nemorum,61847,https://inaturalist-open-data.s3.amazonaws.com/photos/47422181/medium.jpeg,cc-by-nc,"(c) Denis Doucet, some rights reserved (CC BY-NC), uploaded by Denis Doucet",ok,
ethmia-quadrillella,Ethmia quadrillella,702846,https://inaturalist-open-data.s3.amazonaws.com/photos/134892327/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,alternate obs
eudonia-mercurella,Eudonia mercurella,324138,https://inaturalist-open-data.s3.amazonaws.com/photos/48193540/medium.jpeg,cc-by-nc,"(c) Pascal Dubois, some rights reserved (CC BY-NC), uploaded by Pascal Dubois",ok,
eupeodes-luniger,Eupeodes luniger,210336,https://inaturalist-open-data.s3.amazonaws.com/photos/25352697/medium.jpg,cc-by,"(c) Jerry Lanfear, some rights reserved (CC BY), uploaded by Jerry Lanfear",ok,
euproctis-chrysorrhoea,Euproctis chrysorrhoea,337520,https://inaturalist-open-data.s3.amazonaws.com/photos/141767926/medium.jpg,cc-by-nc,"(c) Christine Tuccelli, some rights reserved (CC BY-NC), uploaded by Christine Tuccelli",ok,
gandaritis-pyraliata,Gandaritis pyraliata,141849,https://inaturalist-open-data.s3.amazonaws.com/photos/46359740/medium.jpg,cc-by-nc,"(c) Paolo Mazzei, some rights reserved (CC BY-NC), uploaded by Paolo Mazzei",ok,
geranium-pyrenaicum,Geranium pyrenaicum,77259,https://inaturalist-open-data.s3.amazonaws.com/photos/386399097/medium.jpg,cc-by-nc,"(c) biomel, some rights reserved (CC BY-NC)",ok,
glebionis-segetum,Glebionis segetum,77281,https://inaturalist-open-data.s3.amazonaws.com/photos/463061740/medium.jpg,cc-by-nc-sa,"(c) Sarah Gregg, some rights reserved (CC BY-NC-SA), uploaded by Sarah Gregg",ok,
gnaphalium-luteoalbum,Gnaphalium luteoalbum,53083,https://inaturalist-open-data.s3.amazonaws.com/photos/601359587/medium.jpg,cc-by-nc-nd,"(c) Keir Morse, some rights reserved (CC BY-NC-ND), uploaded by Keir Morse",ok,
gonyodiscus-rotundatus,Gonyodiscus rotundatus,1533950,https://inaturalist-open-data.s3.amazonaws.com/photos/174538547/medium.jpeg,cc-by,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",ok,alternate obs
grypocoris-sexguttatus,Grypocoris sexguttatus,204707,https://inaturalist-open-data.s3.amazonaws.com/photos/8484342/medium.jpg,cc-by,"(c) portioid, some rights reserved (CC BY), uploaded by portioid",ok,
harpalus-spec,Harpalus spec.,131093,https://inaturalist-open-data.s3.amazonaws.com/photos/27136798/medium.jpg,cc-by-nc,"(c) rionnaanderson, some rights reserved (CC BY-NC)",ok,genus-level taxon
hecatera-bicolorata,Hecatera bicolorata,358028,https://inaturalist-open-data.s3.amazonaws.com/photos/195656382/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
hecatera-dysodea,Hecatera dysodea,124318,https://inaturalist-open-data.s3.amazonaws.com/photos/89291849/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
heliophanus-spec,Heliophanus spec.,141760,https://inaturalist-open-data.s3.amazonaws.com/photos/16020259/medium.jpg,cc-by,"(c) Wynand Uys, some rights reserved (CC BY), uploaded by Wynand Uys",ok,genus-level taxon
heterocerus-spec,Heterocerus spec.,177864,https://inaturalist-open-data.s3.amazonaws.com/photos/3094787/medium.png,cc-by-sa,"(c) Udo Schmidt, some rights reserved (CC BY-SA)",ok,genus-level taxon
