slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
steatoda-grossa,Steatoda grossa,61997,https://inaturalist-open-data.s3.amazonaws.com/photos/1416412/medium.jpg,cc-by-nc,"(c) Mike Lusk, some rights reserved (CC BY-NC), uploaded by Mike Lusk",ok,
stellaria-media,Stellaria media,1087592,https://inaturalist-open-data.s3.amazonaws.com/photos/116412091/medium.jpeg,cc-by-nc,"(c) Felix Riegel, some rights reserved (CC BY-NC), uploaded by Felix Riegel",ok,
stenarella-domator,Stenarella domator,733045,https://inaturalist-open-data.s3.amazonaws.com/photos/30696226/medium.jpeg,cc-by-nc,"(c) michi1, some rights reserved (CC BY-NC), uploaded by michi1",ok,
sympetrum-sanguineum,Sympetrum sanguineum,113525,https://inaturalist-open-data.s3.amazonaws.com/photos/148342913/medium.jpg,cc-by-nc,"(c) Hennadii Tarasenko, some rights reserved (CC BY-NC), uploaded by Hennadii Tarasenko",ok,
synageles-spec,Synageles spec.,172247,https://inaturalist-open-data.s3.amazonaws.com/photos/26174767/medium.jpeg,cc-by-nc,"(c) Buddy, some rights reserved (CC BY-NC), uploaded by Buddy",ok,
thymus-pulegioides,Thymus pulegioides,169753,https://inaturalist-open-data.s3.amazonaws.com/photos/45175242/medium.jpg,cc-by-nc,"(c) Kathy Webb + Bill Depew, some rights reserved (CC BY-NC), uploaded by Kathy Webb + Bill Depew",ok,
tischeria-ekebladella,Tischeria ekebladella,468692,https://inaturalist-open-data.s3.amazonaws.com/photos/14915737/medium.jpg,cc-by,"(c) Donald Hobern, some rights reserved (CC BY)",ok,
trochulus-hispidus,Trochulus hispidus,114529,https://inaturalist-open-data.s3.amazonaws.com/photos/42048020/medium.jpeg,cc-by-nc,"(c) Rob Westerduijn, some rights reserved (CC BY-NC), uploaded by Rob Westerduijn",ok,
trombidiidae-indet,Trombidiidae indet.,57652,https://inaturalist-open-data.s3.amazonaws.com/photos/61763086/medium.jpg,cc-by-nc,"(c) anthonypaul, some rights reserved (CC BY-NC), uploaded by anthonypaul",ok,
typha-latifolia,Typha latifolia,48685,https://inaturalist-open-data.s3.amazonaws.com/photos/4280840/medium.jpeg,cc-by-nc,"(c) cgbb2004, some rights reserved (CC BY-NC), uploaded by cgbb2004",ok,
verbascum-blattaria,Verbascum blattaria,59028,https://inaturalist-open-data.s3.amazonaws.com/photos/135718736/medium.jpg,cc-by-nc,"(c) elschongar, some rights reserved (CC BY-NC)",ok,
verbena-rigida,Verbena rigida,127942,https://inaturalist-open-data.s3.amazonaws.com/photos/13608264/medium.jpeg,cc-by-nc,"(c) Christoph Lenz, some rights reserved (CC BY-NC), uploaded by Christoph Lenz",ok,
veronica-beccabunga,Veronica beccabunga,54333,https://inaturalist-open-data.s3.amazonaws.com/photos/112606874/medium.jpg,cc-by-nc,"(c) Vladimir Bryukhov, some rights reserved (CC BY-NC), uploaded by Vladimir Bryukhov",ok,
xanthoria-parietina,Xanthoria parietina,55576,https://inaturalist-open-data.s3.amazonaws.com/photos/242377236/medium.jpg,cc-by-nc,"(c) viktoria1111, some rights reserved (CC BY-NC)",ok,
xylota-segnis,Xylota segnis,462191,https://inaturalist-open-data.s3.amazonaws.com/photos/73004866/medium.jpeg,cc-by,"(c) Michael Knapp, some rights reserved (CC BY), uploaded by Michael Knapp",ok,
abraxas-grossulariata,Abraxas grossulariata,61918,https://inaturalist-open-data.s3.amazonaws.com/photos/301590221/medium.jpeg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC), uploaded by Andrey Ponomarev",ok,
achillea-ptarmica,Achillea ptarmica,54055,https://inaturalist-open-data.s3.amazonaws.com/photos/44165/medium.jpg,cc-by-nc-sa,"(c) Juha Haataja, some rights reserved (CC BY-NC-SA)",ok,
acrobasis-repandana,Acrobasis repandana,524813,https://inaturalist-open-data.s3.amazonaws.com/photos/12734801/medium.jpg,cc-by-nc,"(c) Philip Mark Osso, some rights reserved (CC BY-NC), uploaded by Philip Mark Osso",ok,
acronicta-leporina,Acronicta leporina,460218,https://inaturalist-open-data.s3.amazonaws.com/photos/134813987/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
