slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
tripleurospermum-maritimum-matricaria-chamomilla,Tripleurospermum maritimum,79441,https://inaturalist-open-data.s3.amazonaws.com/photos/571211/medium.jpg,cc-by,"(c) Radio  Tonreg, some rights reserved (CC BY)",ok,
trypoxylon-spec,Trypoxylon,84854,https://static.inaturalist.org/photos/1221404/medium.jpg,,"(c) Gary McDonald, all rights reserved, uploaded by Gary McDonald",ok,
acrocephalus-schoenobaenus,Acrocephalus schoenobaenus,116804,https://inaturalist-open-data.s3.amazonaws.com/photos/522886635/medium.jpg,cc-by-nc,"(c) David Kaliss, some rights reserved (CC BY-NC), uploaded by David Kaliss",ok,
araniella-spec,Araniella,81985,https://inaturalist-open-data.s3.amazonaws.com/photos/173202338/medium.jpg,cc-by-sa,"(c) Emanuele Santarelli, some rights reserved (CC BY-SA), uploaded by Emanuele Santarelli",ok,
arenostola-phragmitidis,Arenostola phragmitidis,324635,https://inaturalist-open-data.s3.amazonaws.com/photos/216534139/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
argyresthia-brockeella,Argyresthia brockeella,324285,https://inaturalist-open-data.s3.amazonaws.com/photos/516649304/medium.jpg,cc-by-nc,"(c) Richard Felsch, some rights reserved (CC BY-NC)",ok,Used observation photo (default was 28KB)
brachypodium-sylvaticum,Brachypodium sylvaticum,75865,https://inaturalist-open-data.s3.amazonaws.com/photos/23479908/medium.jpg,cc-by,"(c) Cheng-Tao Lin, some rights reserved (CC BY), uploaded by Cheng-Tao Lin",ok,
cabera-pusaria,Cabera pusaria,130101,https://inaturalist-open-data.s3.amazonaws.com/photos/2028941/medium.JPG,cc-by-nc,"(c) Jakob Fahr, some rights reserved (CC BY-NC), uploaded by Jakob Fahr",ok,
campanula-rapunculoides,Campanula rapunculoides,85321,https://inaturalist-open-data.s3.amazonaws.com/photos/144795941/medium.jpeg,cc-by-nc,"(c) Amy Guala, some rights reserved (CC BY-NC), uploaded by Amy Guala",ok,
campanula-trachelium,Campanula trachelium,48588,https://inaturalist-open-data.s3.amazonaws.com/photos/43328811/medium.jpg,cc-by-nc,"(c) Martin Grimm, some rights reserved (CC BY-NC), uploaded by Martin Grimm",ok,
cantharis-spec,Cantharis,61465,https://inaturalist-open-data.s3.amazonaws.com/photos/76324974/medium.jpeg,cc-by-nc,"(c) Илья Сухов, some rights reserved (CC BY-NC), uploaded by Илья Сухов",ok,
caradrina-clavipalpis,Caradrina clavipalpis,1257798,https://static.inaturalist.org/photos/2158022/medium.jpg,,"(c) Valter Jacinto, all rights reserved",ok,
cettia-cetti,Cettia cetti,71679,https://inaturalist-open-data.s3.amazonaws.com/photos/298058308/medium.jpg,cc-by-nc,"(c) Avinash Bhagat, some rights reserved (CC BY-NC), uploaded by Avinash Bhagat",ok,
chrysolina-coerulans,Chrysolina coerulans,326421,https://inaturalist-open-data.s3.amazonaws.com/photos/318577913/medium.jpeg,cc-by-nc,"(c) René Stalder, some rights reserved (CC BY-NC), uploaded by René Stalder",ok,
clytus-arietis,Clytus arietis,124540,https://static.inaturalist.org/photos/281395562/medium.jpg,,"(c) Stefan Kunz, all rights reserved, uploaded by Stefan Kunz",ok,
dolichomitus-complex,Dolichomitus,54557,https://inaturalist-open-data.s3.amazonaws.com/photos/164001626/medium.jpeg,cc-by-nc,"(c) kinga_nowak, some rights reserved (CC BY-NC)",ok,
eristalis-pertinax,Eristalis pertinax,52490,https://inaturalist-open-data.s3.amazonaws.com/photos/723604/medium.jpg,cc-by-nc-sa,"(c) Anne Sorbes, some rights reserved (CC BY-NC-SA), uploaded by Anne Sorbes",ok,
evergestis-extimalis,Evergestis extimalis,324286,https://inaturalist-open-data.s3.amazonaws.com/photos/170194296/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC), uploaded by Andrey Ponomarev",ok,
evergestis-limbata,Evergestis limbata,324104,https://inaturalist-open-data.s3.amazonaws.com/photos/879049/medium.jpg,cc-by,"(c) Donald Hobern, some rights reserved (CC BY)",ok,
gonepteryx-rhamni,Gonepteryx rhamni,52771,https://static.inaturalist.org/photos/213945610/medium.jpeg,,"(c) Vlastimil Lata, all rights reserved, uploaded by Vlastimil Lata",ok,
gypsonoma-dealbana,Gypsonoma dealbana,324316,https://inaturalist-open-data.s3.amazonaws.com/photos/164239332/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC), uploaded by Andrey Ponomarev",ok,
hylaeus-spec,Hylaeus,127812,https://inaturalist-open-data.s3.amazonaws.com/photos/105999782/medium.jpg,cc-by-nc,"(c) quoll2, some rights reserved (CC BY-NC)",ok,
ichneumonidae-indet,Ichneumonidae,47199,https://inaturalist-open-data.s3.amazonaws.com/photos/287485650/medium.jpg,cc-by-sa,"(c) 
Pekka Malinen, Luomus, some rights reserved (CC BY-SA)",ok,
leptura-quadrifasciata,Leptura quadrifasciata,325731,https://inaturalist-open-data.s3.amazonaws.com/photos/83831502/medium.jpeg,cc-by-nc,"(c) steve_evans, noen rettigheter forbeholdt (CC BY-NC)",ok,
lysimachia-punctata,Lysimachia punctata,51808,https://static.inaturalist.org/photos/42493882/medium.jpg,,"(c) coulston2011, all rights reserved",ok,
