slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
harpella-forficella,Harpella forficella,361924,https://static.inaturalist.org/photos/104150064/medium.jpg,,"(c) Benjamin Fabian, all rights reserved, uploaded by Benjamin Fabian",ok,500x308 122941b
helix-pomatia,Helix pomatia,61523,https://inaturalist-open-data.s3.amazonaws.com/photos/2536439/medium.jpg,cc-by-sa,"(c) Björn S..., some rights reserved (CC BY-SA)",ok,500x333 100461b
hepialus-humuli,Hepialus humuli,205224,https://inaturalist-open-data.s3.amazonaws.com/photos/668824306/medium.jpg,cc-by-nc,"(c) Christian Sørensen, some rights reserved (CC BY-NC), uploaded by Christian Sørensen",ok,500x375 69970b
hercostomus-nigriplantis,Hercostomus nigriplantis,1087364,https://inaturalist-open-data.s3.amazonaws.com/photos/254582636/medium.jpeg,cc-by-nc,"(c) Marie Lou Legrand, some rights reserved (CC BY-NC), uploaded by Marie Lou Legrand",ok,500x385 105950b
herniaria-glabra,Herniaria glabra,163692,https://inaturalist-open-data.s3.amazonaws.com/photos/79535548/medium.jpg,pd,"AnRo0002, no known copyright restrictions (public domain)",ok,375x500 117641b
hippolais-icterina,Hippolais icterina,116918,https://inaturalist-open-data.s3.amazonaws.com/photos/100390771/medium.jpg,cc-by-nc,"(c) Radovan Václav, some rights reserved (CC BY-NC)",ok,500x333 150645b
hoplitis-leucomelana,Hoplitis leucomelana,484595,https://static.inaturalist.org/photos/14956639/medium.jpg,,"(c) Henk Wallays, all rights reserved",ok,500x333 181752b
hypericum-androsaemum-hypericum-hircinum-hypericum-x-inodorum,Hypericum androsaemum + Hypericum hircinum + Hypericum x inodorum,77480,https://inaturalist-open-data.s3.amazonaws.com/photos/4032719/medium.jpg,cc-by-nc,"(c) Eddi Bisulli, some rights reserved (CC BY-NC), uploaded by Eddi Bisulli",ok,500x375 208029b
hypericum-spec,Hypericum spec.,52761,https://inaturalist-open-data.s3.amazonaws.com/photos/72000734/medium.jpg,cc-by-sa,"(c) hedera.baltica, some rights reserved (CC BY-SA)",ok,500x457 92380b
hypolimnas-bolina,Hypolimnas bolina,70174,https://inaturalist-open-data.s3.amazonaws.com/photos/25105330/medium.jpeg,cc-by-nc,"(c) wklegend, some rights reserved (CC BY-NC), uploaded by wklegend",ok,500x375 37466b
iassus-lanio,Iassus lanio,624495,https://static.inaturalist.org/photos/408277312/medium.jpg,,"(c) petermclight, all rights reserved",ok,500x333 212644b
iassus-scutellaris,Iassus scutellaris,204778,https://static.inaturalist.org/photos/120596488/medium.jpg,,"(c) gernotkunz, all rights reserved, uploaded by gernotkunz",ok,500x333 250835b
icius-spec,Icius spec.,172570,https://inaturalist-open-data.s3.amazonaws.com/photos/407880133/medium.jpg,cc-by-nc,"(c) javixu, some rights reserved (CC BY-NC), uploaded by javixu",ok,500x363 73571b
idaea-subsericeata,Idaea subsericeata,483281,https://inaturalist-open-data.s3.amazonaws.com/photos/5063910/medium.jpg,cc-by,"(c) Ben Sale, some rights reserved (CC BY)",ok,500x330 233009b
ilex-aquifolium,Ilex aquifolium,53856,https://inaturalist-open-data.s3.amazonaws.com/photos/117929954/medium.jpg,cc-by-nc,"(c) Joan Septembre, some rights reserved (CC BY-NC), uploaded by Joan Septembre",ok,500x336 224163b
ipimorpha-subtusa,Ipimorpha subtusa,483489,https://inaturalist-open-data.s3.amazonaws.com/photos/251620653/medium.jpeg,cc-by-nc-nd,"(c) Baranyi Tamás, some rights reserved (CC BY-NC-ND), uploaded by Baranyi Tamás",ok,500x469 68112b
isatis-tinctoria,Isatis tinctoria,77509,https://inaturalist-open-data.s3.amazonaws.com/photos/7456120/medium.jpeg,cc-by-nc,"(c) reddad, some rights reserved (CC BY-NC), uploaded by reddad",ok,500x488 23982b
juncus-compressus,Juncus compressus,164258,https://inaturalist-open-data.s3.amazonaws.com/photos/85499573/medium.jpeg,cc-by-nc,"(c) Анна Мостовая, some rights reserved (CC BY-NC), uploaded by Анна Мостовая",ok,500x375 65496b
kalama-tricornis,Kalama tricornis,707758,https://inaturalist-open-data.s3.amazonaws.com/photos/203674837/medium.jpg,cc-by-sa,"(c) Gilles San Martin, some rights reserved (CC BY-SA), uploaded by Gilles San Martin",ok,500x354 44626b
laetiporus-sulphureus,Laetiporus sulphureus,53713,https://inaturalist-open-data.s3.amazonaws.com/photos/42106925/medium.jpg,cc-by-nc,"(c) Stephen John Davies, some rights reserved (CC BY-NC), uploaded by Stephen John Davies",ok,500x335 209330b
lagurus-ovatus,Lagurus ovatus,61068,https://inaturalist-open-data.s3.amazonaws.com/photos/518537870/medium.jpg,cc-by-nc-nd,"(c) PicsTommy, some rights reserved (CC BY-NC-ND)",ok,500x375 127521b
lamiastrum-galeobdolon-subsp-argentatum,Lamiastrum galeobdolon subsp. argentatum,204339,https://inaturalist-open-data.s3.amazonaws.com/photos/383000890/medium.jpg,cc-by-nc,"(c) letiottawa, some rights reserved (CC BY-NC)",ok,Matched Lamium galeobdolon (species); 375x500 117582b
lamium-album,Lamium album,55876,https://static.inaturalist.org/photos/198456724/medium.jpg,,"(c) williamdomenge9, all rights reserved, uploaded by williamdomenge9",ok,333x500 140744b
lathyrus-latifolius,Lathyrus latifolius,61009,https://inaturalist-open-data.s3.amazonaws.com/photos/522746705/medium.jpg,cc-by,"(c) John Brew, some rights reserved (CC BY), uploaded by John Brew",ok,376x500 202007b
lathyrus-pratensis,Lathyrus pratensis,125787,https://inaturalist-open-data.s3.amazonaws.com/photos/253778567/medium.jpeg,cc-by-nc,"(c) ocanire, some rights reserved (CC BY-NC), uploaded by ocanire",ok,500x500 64372b
