slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
persicaria-amplexicaulis,Persicaria amplexicaulis,752465,https://inaturalist-open-data.s3.amazonaws.com/photos/45118812/medium.jpeg,cc-by-nc,"(c) Bob, some rights reserved (CC BY-NC), uploaded by Bob",ok,
phacelia-tanacetifolia,Phacelia tanacetifolia,58185,https://inaturalist-open-data.s3.amazonaws.com/photos/13147/medium.jpg,cc-by-nc-nd,"(c) Laura O'Halloran, some rights reserved (CC BY-NC-ND)",ok,
phlogophora-meticulosa,Phlogophora meticulosa,205151,https://inaturalist-open-data.s3.amazonaws.com/photos/159955154/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
phycitodes-binaevella,Phycitodes binaevella,367043,https://inaturalist-open-data.s3.amazonaws.com/photos/60783424/medium.jpeg,cc-by-nc,"(c) Александр Корепанов, some rights reserved (CC BY-NC), uploaded by Александр Корепанов",ok,
piezodorus-lituratus,Piezodorus lituratus,430052,https://inaturalist-open-data.s3.amazonaws.com/photos/5967191/medium.jpg,cc-by-nc-nd,"(c) Boris Loboda, some rights reserved (CC BY-NC-ND)",ok,
platycheirus-albimanus,Platycheirus albimanus,1094837,https://inaturalist-open-data.s3.amazonaws.com/photos/7764845/medium.jpg,cc-by-nc,"(c) Scott King, some rights reserved (CC BY-NC)",ok,
plemyria-rubiginata,Plemyria rubiginata,324224,https://inaturalist-open-data.s3.amazonaws.com/photos/2138589/medium.JPG,cc-by-nc,"(c) James Bailey, some rights reserved (CC BY-NC), uploaded by James Bailey",ok,
populus-tremula,Populus tremula,47571,https://inaturalist-open-data.s3.amazonaws.com/photos/1966840/medium.jpg,cc-by-nc-sa,"(c) José María Escolano, some rights reserved (CC BY-NC-SA)",ok,
portulaca-oleracea,Portulaca oleracea,1571188,https://inaturalist-open-data.s3.amazonaws.com/photos/94112307/medium.jpeg,cc-by-nc-sa,"(c) María Eugenia Mendiola González, some rights reserved (CC BY-NC-SA), uploaded by María Eugenia Mendiola González",ok,
potentilla-reptans,Potentilla reptans,167373,https://inaturalist-open-data.s3.amazonaws.com/photos/203629059/medium.jpeg,cc-by-nc,"(c) Wolfgang Bacher, some rights reserved (CC BY-NC), uploaded by Wolfgang Bacher",ok,
prays-fraxinella,Prays fraxinella,324792,https://inaturalist-open-data.s3.amazonaws.com/photos/931596/medium.jpg,cc-by,"(c) Donald Hobern, some rights reserved (CC BY)",ok,
pterophorus-pentadactyla,Pterophorus pentadactyla,129485,https://inaturalist-open-data.s3.amazonaws.com/photos/126389/medium.jpg,cc-by-nc,"(c) bramblejungle, some rights reserved (CC BY-NC)",ok,
ptychoptera-contaminata,Ptychoptera contaminata,418158,https://inaturalist-open-data.s3.amazonaws.com/photos/207316670/medium.jpg,cc-by-nc,"(c) wleurs, some rights reserved (CC BY-NC)",ok,
pyrausta-aurata,Pyrausta aurata,1305337,https://inaturalist-open-data.s3.amazonaws.com/photos/10773091/medium.jpeg,cc-by,"(c) Kostas Zontanos, some rights reserved (CC BY), uploaded by Kostas Zontanos",ok,
ribes-nigrum,Ribes nigrum,54430,https://inaturalist-open-data.s3.amazonaws.com/photos/130495402/medium.jpg,cc-by,"(c) Nina Filippova, some rights reserved (CC BY), uploaded by Nina Filippova",ok,
rubus-sect-corylifolii-rubus-sect-rubus,"Rubus sect. Corylifolii + Rubus sect. Rubus",1090496,https://inaturalist-open-data.s3.amazonaws.com/photos/76714167/medium.jpg,cc-by-nc,"(c) abourne, some rights reserved (CC BY-NC)",ok,used Rubus fruticosus as representative bramble
rumex-acetosella,Rumex acetosella,53195,https://inaturalist-open-data.s3.amazonaws.com/photos/177768765/medium.jpg,cc-by-sa,"(c) Agnieszka Kwiecień, Nova, some rights reserved (CC BY-SA)",ok,
sagina-procumbens,Sagina procumbens,55667,https://inaturalist-open-data.s3.amazonaws.com/photos/184332388/medium.jpeg,cc-by-nc,"(c) danplant, some rights reserved (CC BY-NC)",ok,alternate from observations
salvia-pratensis,Salvia pratensis,85338,https://inaturalist-open-data.s3.amazonaws.com/photos/19428761/medium.jpg,cc-by-nc-sa,"(c) Nicolas Zwahlen, some rights reserved (CC BY-NC-SA), uploaded by Nicolas Zwahlen",ok,
scymnus-interruptus,Scymnus interruptus,343143,https://inaturalist-open-data.s3.amazonaws.com/photos/1090635/medium.jpg,cc-by-sa,"(c) Gilles San Martin, some rights reserved (CC BY-SA)",ok,
silene-chalcedonica,Silene chalcedonica,406034,https://inaturalist-open-data.s3.amazonaws.com/photos/140500686/medium.jpg,cc-by-nc,"(c) Jeff Steele, some rights reserved (CC BY-NC), uploaded by Jeff Steele",ok,
smerinthus-ocellatus,Smerinthus ocellatus,205135,https://inaturalist-open-data.s3.amazonaws.com/photos/2167502/medium.jpg,cc-by-nc,"(c) Paul Cools, some rights reserved (CC BY-NC), uploaded by Paul Cools",ok,
