slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
agromyza-reptans-pseudoreptans,Agromyza reptans/pseudoreptans,970262,https://inaturalist-open-data.s3.amazonaws.com/photos/204318759/medium.jpeg,CC-BY,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",ok,leaf mine shown
agrypnus-murinus,Agrypnus murinus,52406,https://inaturalist-open-data.s3.amazonaws.com/photos/8257112/medium.jpg,CC-BY-NC,"(c) James Bailey, some rights reserved (CC BY-NC)",ok,
ailanthus-altissima,Ailanthus altissima,57278,https://static.inaturalist.org/photos/21400202/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
amaurobius-spec,Amaurobius spec.,127023,https://inaturalist-open-data.s3.amazonaws.com/photos/220540856/medium.jpeg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,genus level
amauromyza-verbasci,Amauromyza verbasci,547109,https://inaturalist-open-data.s3.amazonaws.com/photos/56756686/medium.jpeg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,leaf mine shown
anania-coronata,Anania coronata,1046020,https://inaturalist-open-data.s3.amazonaws.com/photos/30282313/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
ancistrocerus-trifasciatus,Ancistrocerus trifasciatus,127783,https://inaturalist-open-data.s3.amazonaws.com/photos/29181988/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
andrena-minutula-gr,Andrena minutula-gr.,127786,https://static.inaturalist.org/photos/15239374/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
anelosimus-vittatus,Anelosimus vittatus,468120,https://inaturalist-open-data.s3.amazonaws.com/photos/104727238/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
anomaloninae-indet,Anomaloninae indet.,55132,https://inaturalist-open-data.s3.amazonaws.com/photos/28056412/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,subfamily level
anomoia-purmunda,Anomoia purmunda,361783,https://inaturalist-open-data.s3.amazonaws.com/photos/44763314/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
anthophila-fabriciana,Anthophila fabriciana,321979,https://inaturalist-open-data.s3.amazonaws.com/photos/103943025/medium.jpeg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
anyphaena-accentuata,Anyphaena accentuata,319828,https://inaturalist-open-data.s3.amazonaws.com/photos/1009412/medium.jpg,CC-BY-NC,"(c) Marcello Consolo, some rights reserved (CC BY-NC)",ok,
apium-graveolens,Apium graveolens,58788,https://inaturalist-open-data.s3.amazonaws.com/photos/5647843/medium.jpeg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
araschnia-levana,Araschnia levana,55643,https://static.inaturalist.org/photos/352552193/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
archarius-crux,Archarius crux,1579399,https://inaturalist-open-data.s3.amazonaws.com/photos/65871203/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,pinned specimen
argyresthia-pygmaeella,Argyresthia pygmaeella,214143,https://static.inaturalist.org/photos/12297402/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
arianta-arbustorum,Arianta arbustorum,55617,https://inaturalist-open-data.s3.amazonaws.com/photos/3014202/medium.jpeg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
aristolochia-clematitis,Aristolochia clematitis,62771,https://inaturalist-open-data.s3.amazonaws.com/photos/398842486/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
arrhenatherum-elatius,Arrhenatherum elatius,75583,https://inaturalist-open-data.s3.amazonaws.com/photos/79904252/medium.jpeg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
arum-italicum,Arum italicum,61168,https://inaturalist-open-data.s3.amazonaws.com/photos/3644466/medium.JPG,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
ascobolus-brantophilus,Ascobolus brantophilus,1387016,https://inaturalist-open-data.s3.amazonaws.com/photos/450333308/medium.jpeg,CC-BY,"(c) Gustaf Fredell, some rights reserved (CC BY)",ok,only observation available
asplenium-ruta-muraria,Asplenium ruta-muraria,84954,https://inaturalist-open-data.s3.amazonaws.com/photos/8990088/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
aythya-ferina,Aythya ferina,7045,https://inaturalist-open-data.s3.amazonaws.com/photos/355915419/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,
beris-vallata,Beris vallata,471967,https://inaturalist-open-data.s3.amazonaws.com/photos/395652525/medium.jpg,CC-BY-NC,"(c) iNaturalist user, some rights reserved (CC BY-NC)",ok,pinned specimen
