slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
synanthedon-formicaeformis,Synanthedon formicaeformis,51685,https://inaturalist-open-data.s3.amazonaws.com/photos/208835825/medium.jpg,CC BY-NC,"(c) Reflectitur Photons, some rights reserved (CC BY-NC)",ok,
syritta-pipiens,Syritta pipiens,81979,https://inaturalist-open-data.s3.amazonaws.com/photos/118110080/medium.jpg,CC BY-NC,"(c) Tiago Carrapico, some rights reserved (CC BY-NC)",ok,
tabanus-autumnalis,Tabanus autumnalis,154668,https://inaturalist-open-data.s3.amazonaws.com/photos/1966073/medium.jpg,CC BY-NC,"(c) Paul Cools, some rights reserved (CC BY-NC)",ok,
taxodium-distichum,Taxodium distichum,49666,https://inaturalist-open-data.s3.amazonaws.com/photos/2795370/medium.JPG,CC BY,"(c) Annika Lindqvist, some rights reserved (CC BY)",ok,
tephritis-neesii,Tephritis neesii,546371,https://inaturalist-open-data.s3.amazonaws.com/photos/9514017/medium.jpeg,CC BY,"(c) carnifex, some rights reserved (CC BY)",ok,
theba-pisana,Theba pisana,119608,https://inaturalist-open-data.s3.amazonaws.com/photos/102283886/medium.jpg,CC BY-NC-SA,"(c) Ferran Turmo Gort, some rights reserved (CC BY-NC-SA)",ok,
tillus-elongatus,Tillus elongatus,468109,https://inaturalist-open-data.s3.amazonaws.com/photos/639241833/medium.jpg,CC BY-NC,"(c) Lambrechts Yves, some rights reserved (CC BY-NC)",ok,
tinodes-waeneri,Tinodes waeneri,459194,https://inaturalist-open-data.s3.amazonaws.com/photos/49711810/medium.jpeg,CC BY-NC,"(c) Andre Nagelhout, some rights reserved (CC BY-NC)",ok,
trachea-atriplicis,Trachea atriplicis,125049,https://inaturalist-open-data.s3.amazonaws.com/photos/294820598/medium.jpg,CC BY-NC,"(c) Michal Brzezinski, some rights reserved (CC BY-NC)",ok,
trachemys-scripta-scripta,Trachemys scripta scripta,39793,https://inaturalist-open-data.s3.amazonaws.com/photos/439950568/medium.jpeg,CC BY-NC,"(c) Yinan Li, some rights reserved (CC BY-NC)",ok,
triaxomera-parasitella,Triaxomera parasitella,470648,https://inaturalist-open-data.s3.amazonaws.com/photos/12494029/medium.jpeg,CC BY-SA,"(c) purperlibel, some rights reserved (CC BY-SA)",ok,
trifolium-campestre,Trifolium campestre,57076,https://inaturalist-open-data.s3.amazonaws.com/photos/73248929/medium.jpg,CC BY,"(c) Kevin Thiele, some rights reserved (CC BY)",ok,
tringa-ochropus,Tringa ochropus,3885,https://inaturalist-open-data.s3.amazonaws.com/photos/262067607/medium.jpg,CC BY-NC,"(c) Gabi Rusu, some rights reserved (CC BY-NC)",ok,
trogoderma-angustum,Trogoderma angustum,1655840,https://inaturalist-open-data.s3.amazonaws.com/photos/411322225/medium.jpeg,CC BY-NC,"(c) Marleen Schouten, some rights reserved (CC BY-NC)",ok,beetle small but visible on flower
tropaeolum-majus,Tropaeolum majus,54329,https://inaturalist-open-data.s3.amazonaws.com/photos/191581893/medium.jpeg,CC BY-NC,"(c) Mya Carrasquinho, some rights reserved (CC BY-NC)",ok,
tussilago-farfara,Tussilago farfara,56222,https://inaturalist-open-data.s3.amazonaws.com/photos/597146847/medium.jpg,CC BY-NC,"(c) snsergeevna, some rights reserved (CC BY-NC)",ok,
typhlocybinae-indet,Typhlocybinae indet.,373577,https://inaturalist-open-data.s3.amazonaws.com/photos/14187338/medium.jpg,CC BY-SA,"(c) Judy Gallagher, some rights reserved (CC BY-SA)",ok,subfamily-level taxon
vanellus-vanellus,Vanellus vanellus,4857,https://inaturalist-open-data.s3.amazonaws.com/photos/96099602/medium.jpg,CC BY-NC-ND,"Anna Golubeva, some rights reserved (CC BY-NC-ND)",ok,
verbascum-thapsus,Verbascum thapsus,59029,https://inaturalist-open-data.s3.amazonaws.com/photos/93034327/medium.jpeg,CC BY,"(c) Eric Watts, some rights reserved (CC BY)",ok,
veronica-arvensis,Veronica arvensis,55748,https://inaturalist-open-data.s3.amazonaws.com/photos/110726862/medium.jpg,CC BY-NC,"(c) Kim Falck, some rights reserved (CC BY-NC)",ok,
veronica-austriaca,Veronica austriaca,738833,https://inaturalist-open-data.s3.amazonaws.com/photos/15382/medium.jpg,CC BY-NC-SA,"Amadej Trnkoczy, some rights reserved (CC BY-NC-SA)",ok,
vespa-crabro,Vespa crabro,54327,https://inaturalist-open-data.s3.amazonaws.com/photos/416257156/medium.jpeg,CC BY,"(c) Brian R Wilson, some rights reserved (CC BY)",ok,
vespula-vulgaris,Vespula vulgaris,127777,https://inaturalist-open-data.s3.amazonaws.com/photos/6661326/medium.jpeg,CC BY-NC,"(c) Jakob Fahr, some rights reserved (CC BY-NC)",ok,
vicia-hirsuta,Vicia hirsuta,56188,https://inaturalist-open-data.s3.amazonaws.com/photos/490035805/medium.jpg,CC BY-NC,"(c) Martin A. Prinz, some rights reserved (CC BY-NC)",ok,
vitula-biviella,Vitula biviella,524828,https://inaturalist-open-data.s3.amazonaws.com/photos/228618376/medium.jpeg,CC BY-NC,"(c) cossus, some rights reserved (CC BY-NC)",ok,
