slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
idaea-seriata,Idaea seriata,322983,https://inaturalist-open-data.s3.amazonaws.com/photos/212898315/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
idaea-fuscovenosa,Idaea fuscovenosa,322140,https://inaturalist-open-data.s3.amazonaws.com/photos/306859042/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
meconema-spec,Meconema spec.,523036,https://inaturalist-open-data.s3.amazonaws.com/photos/47077975/medium.jpeg,cc-by-nc,"(c) Joe MDO, some rights reserved (CC BY-NC)",ok,default photo all-rights-reserved; used alt from observations
axylia-putris,Axylia putris,322128,https://inaturalist-open-data.s3.amazonaws.com/photos/138198906/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
camptogramma-bilineata,Camptogramma bilineata,61972,https://inaturalist-open-data.s3.amazonaws.com/photos/223296415/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
crambus-pascuella,Crambus pascuella,333907,https://inaturalist-open-data.s3.amazonaws.com/photos/46382748/medium.jpg,cc-by-nc,"(c) giorege1959, some rights reserved (CC BY-NC)",ok,
lucilia-spec,Lucilia spec.,61861,https://inaturalist-open-data.s3.amazonaws.com/photos/296139730/medium.jpg,cc-by-nc,"(c) Ian Andrews, some rights reserved (CC BY-NC)",ok,taxon matched to Lucilia caesar (best genus proxy)
polistes-dominula,Polistes dominula,84640,https://inaturalist-open-data.s3.amazonaws.com/photos/64465661/medium.jpg,cc-by,"(c) Bill Keim, some rights reserved (CC BY)",ok,
stachys-sylvatica,Stachys sylvatica,129850,https://inaturalist-open-data.s3.amazonaws.com/photos/25239458/medium.jpg,cc-by-sa,"(c) Ivar Leidus, some rights reserved (CC BY-SA)",ok,
yponomeuta-spec,Yponomeuta spec.,56198,https://inaturalist-open-data.s3.amazonaws.com/photos/5770/medium.jpg,cc-by,"(c) Donald Hobern, some rights reserved (CC BY)",ok,
hemithea-aestivaria,Hemithea aestivaria,322722,https://inaturalist-open-data.s3.amazonaws.com/photos/81357830/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,
oligia-spec,Oligia spec.,133344,https://inaturalist-open-data.s3.amazonaws.com/photos/171796/medium.jpg,cc-by-nc-nd,"(c) kestrel360, some rights reserved (CC BY-NC-ND)",ok,
peribatodes-rhomboidaria,Peribatodes rhomboidaria,83459,https://inaturalist-open-data.s3.amazonaws.com/photos/360932/medium.jpg,cc-by-nc-sa,"(c) Marcello Consolo, some rights reserved (CC BY-NC-SA)",ok,
aeshna-isoceles,Aeshna isoceles,1510501,https://inaturalist-open-data.s3.amazonaws.com/photos/1981654/medium.jpg,cc-by-nc,"(c) Paul Cools, some rights reserved (CC BY-NC)",ok,
chironomidae-indet,Chironomidae indet.,53275,https://inaturalist-open-data.s3.amazonaws.com/photos/131906/medium.jpg,cc-by,"(c) Don Loarie, some rights reserved (CC BY)",ok,
harmonia-axyridis-f-spectabilis,Harmonia axyridis f. spectabilis,48484,https://inaturalist-open-data.s3.amazonaws.com/photos/597968527/medium.jpg,pd,"Francisco Welter-Schultes, no known copyright restrictions (public domain)",ok,composite showing multiple forms; species-level taxon matched
lagria-spec,Lagria spec.,324093,https://inaturalist-open-data.s3.amazonaws.com/photos/141852865/medium.jpeg,cc-by-nc,"(c) tuggip_t, some rights reserved (CC BY-NC)",ok,taxon matched to Lagria hirta
mythimna-impura,Mythimna impura,324831,https://inaturalist-open-data.s3.amazonaws.com/photos/219122949/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
oenothera-spec,Oenothera spec.,47790,https://inaturalist-open-data.s3.amazonaws.com/photos/16678238/medium.jpg,cc-by-nc,"(c) Steve Ganley, some rights reserved (CC BY-NC)",ok,flower close-up; acceptable for plant
riparia-riparia,Riparia riparia,11941,https://inaturalist-open-data.s3.amazonaws.com/photos/165349740/medium.jpg,cc-by-nc,"(c) rupperrt78, some rights reserved (CC BY-NC)",ok,
sphaerophoria-spec,Sphaerophoria spec.,52964,https://inaturalist-open-data.s3.amazonaws.com/photos/339040563/medium.jpeg,cc-by-nc,"(c) Reza Zahiri, some rights reserved (CC BY-NC)",ok,taxon matched to Sphaerophoria scripta
stachys-palustris,Stachys palustris,57457,https://inaturalist-open-data.s3.amazonaws.com/photos/250702345/medium.jpg,cc-by-nc,"(c) Y Nielsen, some rights reserved (CC BY-NC)",ok,
altica-spec,Altica spec.,173228,https://inaturalist-open-data.s3.amazonaws.com/photos/3094294/medium.png,cc-by-sa,"(c) Udo Schmidt, some rights reserved (CC BY-SA)",ok,
coleophora-spec,Coleophora spec.,87566,https://inaturalist-open-data.s3.amazonaws.com/photos/900385/medium.jpg,cc-by,"(c) Donald Hobern, some rights reserved (CC BY)",ok,
gasteruption-spec,Gasteruption spec.,472957,https://inaturalist-open-data.s3.amazonaws.com/photos/45165376/medium.jpeg,cc-by-nc,"(c) Mishanook, some rights reserved (CC BY-NC)",ok,taxon matched to Gasteruption jaculator
