slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
chorthippus-biguttulus-group,Chorthippus biguttulus-group,371315,https://inaturalist-open-data.s3.amazonaws.com/photos/59391753/medium.jpeg,cc-by-nc,(c) Felix Riegel some rights reserved (CC BY-NC),ok,used species taxon 371315 (Chorthippus biguttulus) not complex taxon 1562735
coreus-marginatus,Coreus marginatus,318545,https://inaturalist-open-data.s3.amazonaws.com/photos/321598/medium.jpg,cc-by-nc,(c) Walwyn some rights reserved (CC BY-NC),ok,
crambus-perlella,Crambus perlella,323781,https://inaturalist-open-data.s3.amazonaws.com/photos/77413611/medium.jpg,cc-by,(c) Mario Bassini some rights reserved (CC BY) uploaded by Mario Bassini,ok,
dipsacus-pilosus,Dipsacus pilosus,362413,https://inaturalist-open-data.s3.amazonaws.com/photos/336664304/medium.jpg,cc-by-nc,(c) mobbini some rights reserved (CC BY-NC),ok,alternate — default photo was all-rights-reserved; shows dried seed heads
ditula-angustiorana,Ditula angustiorana,324796,https://inaturalist-open-data.s3.amazonaws.com/photos/2631211/medium.jpg,cc-by,(c) Drepanostoma some rights reserved (CC BY) uploaded by Drepanostoma,ok,
megachile-willughbiella,Megachile willughbiella,125786,https://inaturalist-open-data.s3.amazonaws.com/photos/289314840/medium.jpg,cc-by-nc,(c) Sylvester Kociniak some rights reserved (CC BY-NC) uploaded by Sylvester Kociniak,ok,
mormo-maura,Mormo maura,205321,https://inaturalist-open-data.s3.amazonaws.com/photos/2131802/medium.jpeg,cc-by-sa,(c) Hamon jp some rights reserved (CC BY-SA),ok,
sarcophaga-spec,Sarcophaga spec.,120489,https://inaturalist-open-data.s3.amazonaws.com/photos/277287444/medium.jpeg,cc-by-nc,(c) Chris Thawley some rights reserved (CC BY-NC),ok,genus-level taxon; alternate — default photo was all-rights-reserved
acentria-ephemerella,Acentria ephemerella,417098,https://inaturalist-open-data.s3.amazonaws.com/photos/12381666/medium.jpg,cc-by-nc,(c) Nikolai Vladimirov some rights reserved (CC BY-NC) uploaded by Nikolai Vladimirov,ok,
cepaea-spec,Cepaea spec.,48587,https://inaturalist-open-data.s3.amazonaws.com/photos/222700413/medium.jpeg,cc-by-nc,(c) Jörg Pageler some rights reserved (CC BY-NC),ok,genus-level taxon; alternate — default photo was all-rights-reserved
cirsium-vulgare,Cirsium vulgare,52989,https://inaturalist-open-data.s3.amazonaws.com/photos/306770747/medium.jpeg,cc-by-nc,(c) Sabine Atteln some rights reserved (CC BY-NC) uploaded by Sabine Atteln,ok,
crocallis-elinguaria,Crocallis elinguaria,124696,https://inaturalist-open-data.s3.amazonaws.com/photos/110590541/medium.jpg,cc-by-nc,(c) michel-peero some rights reserved (CC BY-NC),ok,
graphosoma-italicum,Graphosoma italicum,84804,https://inaturalist-open-data.s3.amazonaws.com/photos/23751973/medium.jpg,cc-by-nc,(c) Nikolai Vladimirov some rights reserved (CC BY-NC) uploaded by Nikolai Vladimirov,ok,
gymnoscelis-rufifasciata,Gymnoscelis rufifasciata,311619,https://inaturalist-open-data.s3.amazonaws.com/photos/28715848/medium.jpg,cc-by-nc,(c) Paolo Mazzei some rights reserved (CC BY-NC) uploaded by Paolo Mazzei,ok,
hylaeus-communis,Hylaeus communis,359239,https://inaturalist-open-data.s3.amazonaws.com/photos/136855914/medium.jpg,cc-by-nc,(c) Léo-Guy de Repentigny some rights reserved (CC BY-NC),ok,alternate — default photo was all-rights-reserved
