slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
dianthus-giganteus,Dianthus giganteus,486117,https://inaturalist-open-data.s3.amazonaws.com/photos/3989418/medium.jpg,cc-by-nc,"(c) Martin Grimm, some rights reserved (CC BY-NC), uploaded by Martin Grimm",ok,flower close-up with buds
dioctria-hyalipennis,Dioctria hyalipennis,135239,https://inaturalist-open-data.s3.amazonaws.com/photos/294044271/medium.jpg,cc-by-nc,"(c) Rasmus Allesoee, some rights reserved (CC BY-NC), uploaded by Rasmus Allesoee",ok,whole insect lateral view on leaf
elymus-repens,Elymus repens,60284,https://inaturalist-open-data.s3.amazonaws.com/photos/81832479/medium.jpg,cc-by-nc,"(c) Dmitry Ivanov, some rights reserved (CC BY-NC), uploaded by Dmitry Ivanov",ok,grass spike whole plant
epilobium-spec,Epilobium spec.,52972,https://inaturalist-open-data.s3.amazonaws.com/photos/148751902/medium.jpg,cc-by-nc,"(c) amazzocca, some rights reserved (CC BY-NC), uploaded by amazzocca",ok,flower with buds recognisable
erigeron-annuus,Erigeron annuus,76897,https://inaturalist-open-data.s3.amazonaws.com/photos/101791693/medium.jpg,cc-by-nc,"(c) Jeff Skrentny, some rights reserved (CC BY-NC), uploaded by Jeff Skrentny",ok,multiple flower heads in focus
fallopia-japonica,Fallopia japonica,914922,https://inaturalist-open-data.s3.amazonaws.com/photos/74418856/medium.jpg,pd,"AnRo0002, no known copyright restrictions (public domain)",ok,flowering branch with leaves
forficula-auricularia-gr,Forficula auricularia-gr.,61524,https://inaturalist-open-data.s3.amazonaws.com/photos/102776701/medium.jpg,cc-by,"(c) Katja Schulz, some rights reserved (CC BY)",ok,whole earwig dorsal on leaf
gelechiidae-indet,Gelechiidae indet.,55519,https://inaturalist-open-data.s3.amazonaws.com/photos/120407933/medium.jpeg,cc-by-nc,"(c) sk2, some rights reserved (CC BY-NC), uploaded by sk2",ok,whole moth on white background
habrosyne-pyritoides,Habrosyne pyritoides,322132,https://inaturalist-open-data.s3.amazonaws.com/photos/207359491/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,wings spread on leaf litter
harmonia-axyridis-f-conspicua,Harmonia axyridis f. conspicua,48484,https://inaturalist-open-data.s3.amazonaws.com/photos/597968527/medium.jpg,pd,"Francisco Welter-Schultes, no known copyright restrictions (public domain)",ok,composite of multiple forms on white
herminia-tarsipennalis,Herminia tarsipennalis,468006,https://inaturalist-open-data.s3.amazonaws.com/photos/212898027/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,whole moth wings spread on leaf
