slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
leccinum-duriusculum,Leccinum duriusculum,363590,https://inaturalist-open-data.s3.amazonaws.com/photos/7027053/medium.jpg,cc-by,"(c) Davide Puddu, some rights reserved (CC BY), uploaded by Davide Puddu",ok,
lecidella-elaeochroma,Lecidella elaeochroma,223123,https://inaturalist-open-data.s3.amazonaws.com/photos/347609120/medium.jpeg,cc-by-nc,"(c) 60mm, some rights reserved (CC BY-NC), uploaded by 60mm",ok,
leiobunum-rotundum,Leiobunum rotundum,1072593,https://inaturalist-open-data.s3.amazonaws.com/photos/4556134/medium.jpg,cc-by-nc,"(c) Paul Cools, some rights reserved (CC BY-NC), uploaded by Paul Cools",ok,
leiobunum-spec-a,Leiobunum spec. A,61343,https://inaturalist-open-data.s3.amazonaws.com/photos/176052327/medium.jpg,cc-by-nc,"(c) solomon v. hendrix, some rights reserved (CC BY-NC), uploaded by solomon v. hendrix",ok,genus-level
lens-culinaris,Lens culinaris,1375470,https://inaturalist-open-data.s3.amazonaws.com/photos/10088211/medium.jpeg,cc-by-nc-sa,"(c) יאיר אור, some rights reserved (CC BY-NC-SA), uploaded by יאיר אור",ok,
lentinus-tigrinus,Lentinus tigrinus,351365,https://inaturalist-open-data.s3.amazonaws.com/photos/132207076/medium.jpeg,cc-by,"(c) Davide Puddu, some rights reserved (CC BY), uploaded by Davide Puddu",ok,
leonurus-cardiaca,Leonurus cardiaca,56171,https://inaturalist-open-data.s3.amazonaws.com/photos/10720/medium.jpg,cc-by-nc,"(c) AnneTanne, some rights reserved (CC BY-NC)",ok,
lepidium-latifolium,Lepidium latifolium,60153,https://inaturalist-open-data.s3.amazonaws.com/photos/85209536/medium.jpg,cc-by-nc,"(c) ksenia_gks, some rights reserved (CC BY-NC), uploaded by ksenia_gks",ok,
lepraria-incana,Lepraria incana,223257,https://inaturalist-open-data.s3.amazonaws.com/photos/2340139/medium.jpg,cc-by-nc,"(c) Christophe Quintin, some rights reserved (CC BY-NC)",ok,
lepthyphantes-minutus,Lepthyphantes minutus,497180,https://inaturalist-open-data.s3.amazonaws.com/photos/419186083/medium.jpeg,cc-by-nc-sa,"(c) Ramunė Vakarė, some rights reserved (CC BY-NC-SA)",ok,alternate obs photo
leptoglossus-occidentalis,Leptoglossus occidentalis,67771,https://inaturalist-open-data.s3.amazonaws.com/photos/344303585/medium.jpg,cc-by,"(c) Holger Krisp, some rights reserved (CC BY)",ok,
leucaspius-delineatus,Leucaspius delineatus,104519,https://inaturalist-open-data.s3.amazonaws.com/photos/548343001/medium.jpg,cc-by-nc,"(c) Stepan Markin, some rights reserved (CC BY-NC), uploaded by Stepan Markin",ok,
leucoagaricus-leucothites,Leucoagaricus leucothites,1558279,https://inaturalist-open-data.s3.amazonaws.com/photos/12938364/medium.jpg,cc-by-nc,"(c) Marco Floriani, some rights reserved (CC BY-NC), uploaded by Marco Floriani",ok,
leucospilapteryx-omissella,Leucospilapteryx omissella,470958,https://inaturalist-open-data.s3.amazonaws.com/photos/456733346/medium.jpg,cc-by-nc,"(c) Joey Bom, some rights reserved (CC BY-NC), uploaded by Joey Bom",ok,larva stage
leycesteria-formosa,Leycesteria formosa,127412,https://inaturalist-open-data.s3.amazonaws.com/photos/684530/medium.jpg,cc-by-nc-nd,"(c) James Gaither, some rights reserved (CC BY-NC-ND)",ok,
libellula-depressa,Libellula depressa,563098,https://inaturalist-open-data.s3.amazonaws.com/photos/16473/medium.jpg,cc-by,"(c) Thomas Bresson, some rights reserved (CC BY)",ok,
limnaecia-phragmitella,Limnaecia phragmitella,223680,https://inaturalist-open-data.s3.amazonaws.com/photos/399844752/medium.jpeg,cc-by-nc,"(c) faluke, some rights reserved (CC BY-NC), uploaded by faluke",ok,
limnephilus-flavicornis,Limnephilus flavicornis,475531,https://inaturalist-open-data.s3.amazonaws.com/photos/688567186/medium.jpg,cc-by-nc,"(c) Louis-salmon, some rights reserved (CC BY-NC)",ok,alternate obs photo
limnephilus-lunatus,Limnephilus lunatus,416812,https://inaturalist-open-data.s3.amazonaws.com/photos/5422817/medium.jpeg,cc-by-sa,"(c) purperlibel, some rights reserved (CC BY-SA), uploaded by purperlibel",ok,
limnephilus-spec,Limnephilus spec.,177448,https://inaturalist-open-data.s3.amazonaws.com/photos/178018992/medium.jpeg,cc-by-nc,"(c) tobi123, some rights reserved (CC BY-NC)",ok,genus-level larva in case
limosa-limosa,Limosa limosa,3947,https://inaturalist-open-data.s3.amazonaws.com/photos/387543070/medium.jpg,cc-by-nc,"(c) thegreatdodo, some rights reserved (CC BY-NC), uploaded by thegreatdodo",ok,
lindenius-albilabris,Lindenius albilabris,127756,https://inaturalist-open-data.s3.amazonaws.com/photos/545918039/medium.jpg,cc-by-nc,"(c) Vincinek, some rights reserved (CC BY-NC)",ok,alternate obs photo
linum-catharticum,Linum catharticum,84280,https://inaturalist-open-data.s3.amazonaws.com/photos/465100639/medium.jpeg,cc-by-nc,"(c) Abby Hyde, some rights reserved (CC BY-NC)",ok,alternate obs photo
