slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
braconidae-indet,Braconidae indet.,63187,https://inaturalist-open-data.s3.amazonaws.com/photos/343606575/medium.jpg,CC-BY,"(c) Saryu Mae 前 朝琉, some rights reserved (CC BY)",ok,
calliphora-vicina,Calliphora vicina,119115,https://inaturalist-open-data.s3.amazonaws.com/photos/5974873/medium.jpg,CC-BY,"(c) Katja Schulz, some rights reserved (CC BY)",ok,
caloptilia-semifascia,Caloptilia semifascia,906912,https://inaturalist-open-data.s3.amazonaws.com/photos/50699663/medium.jpeg,CC-BY-NC,"(c) Justin Gerlach, some rights reserved (CC BY-NC)",ok,
calvia-quatuordecimguttata,Calvia quatuordecimguttata,69203,https://inaturalist-open-data.s3.amazonaws.com/photos/28202273/medium.jpg,CC-BY-NC,"(c) Denis Doucet, some rights reserved (CC BY-NC)",ok,
campanula-persicifolia,Campanula persicifolia,159764,https://inaturalist-open-data.s3.amazonaws.com/photos/136715790/medium.jpeg,CC-BY-NC,"(c) reddad, some rights reserved (CC BY-NC)",ok,
campanula-portenschlagiana,Campanula portenschlagiana,336220,https://inaturalist-open-data.s3.amazonaws.com/photos/387206424/medium.jpg,CC-BY-NC,"(c) Chuangzao, some rights reserved (CC BY-NC)",ok,
cataclysta-lemnata,Cataclysta lemnata,133807,https://inaturalist-open-data.s3.amazonaws.com/photos/150988018/medium.jpg,CC-BY-NC,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,
chaerophyllum-bulbosum,Chaerophyllum bulbosum,54898,https://inaturalist-open-data.s3.amazonaws.com/photos/204398609/medium.jpg,CC-BY-NC,"(c) berlinflower, some rights reserved (CC BY-NC)",ok,
chamaenerion-angustifolium,Chamaenerion angustifolium,564969,https://inaturalist-open-data.s3.amazonaws.com/photos/619007051/medium.jpg,CC-BY-NC,"(c) Jørgen Møller, some rights reserved (CC BY-NC)",ok,
chilo-phragmitella,Chilo phragmitella,325424,https://inaturalist-open-data.s3.amazonaws.com/photos/134823718/medium.jpg,CC-BY-NC,"(c) Michał Brzeziński, some rights reserved (CC BY-NC)",ok,
chrysis-ignita-gr,Chrysis ignita-gr.,1428261,https://inaturalist-open-data.s3.amazonaws.com/photos/233916342/medium.jpeg,CC-BY-NC,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC)",ok,
chrysoperla-carnea-s-l,Chrysoperla carnea s.l.,858297,https://inaturalist-open-data.s3.amazonaws.com/photos/547902949/medium.jpg,CC-BY-NC,"(c) Luke D Chambers, some rights reserved (CC BY-NC)",ok,
coturnix-coturnix,Coturnix coturnix,804,https://inaturalist-open-data.s3.amazonaws.com/photos/5788480/medium.jpg,CC-BY-NC-ND,"(c) Ján Svetlík, some rights reserved (CC BY-NC-ND)",ok,
crabro-peltarius,Crabro peltarius,56807,https://inaturalist-open-data.s3.amazonaws.com/photos/38938040/medium.jpeg,CC-BY-NC,"(c) Herman Berteler, some rights reserved (CC BY-NC)",ok,
ctenophora-festiva,Ctenophora festiva,416292,https://inaturalist-open-data.s3.amazonaws.com/photos/247092794/medium.jpg,CC-BY-NC,"(c) Ryszard Orzechowski, some rights reserved (CC BY-NC)",ok,
culicidae-indet,Culicidae indet.,52134,https://inaturalist-open-data.s3.amazonaws.com/photos/31224840/medium.jpg,CC-BY-SA,"(c) JJ Harrison, some rights reserved (CC BY-SA)",ok,
cynoglossum-officinale,Cynoglossum officinale,48152,https://inaturalist-open-data.s3.amazonaws.com/photos/76546309/medium.jpeg,CC-BY,"(c) Дарья Друщенко, some rights reserved (CC BY)",ok,
daucus-carota-subsp-carota,Daucus carota subsp. carota,199317,https://inaturalist-open-data.s3.amazonaws.com/photos/49929466/medium.jpg,CC-BY-NC,"(c) Jordan Broadhead, some rights reserved (CC BY-NC)",ok,
dichrorampha-petiverella,Dichrorampha petiverella,362737,https://inaturalist-open-data.s3.amazonaws.com/photos/164226731/medium.jpg,CC-BY-NC,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC)",ok,
dolichopus-spec,Dolichopus spec.,133493,https://inaturalist-open-data.s3.amazonaws.com/photos/441030689/medium.jpg,CC-BY-NC,"(c) emendela, some rights reserved (CC BY-NC)",ok,
drepana-falcataria,Drepana falcataria,324216,https://inaturalist-open-data.s3.amazonaws.com/photos/2581055/medium.jpg,CC-BY-SA,"(c) anonymous, some rights reserved (CC BY-SA)",ok,
dryas-iulia,Dryas iulia,50073,https://inaturalist-open-data.s3.amazonaws.com/photos/5798980/medium.jpg,CC-BY-NC,"(c) Eduardo Axel Recillas Bautista, some rights reserved (CC BY-NC)",ok,
ecnomus-tenellus,Ecnomus tenellus,546185,https://inaturalist-open-data.s3.amazonaws.com/photos/412968950/medium.jpeg,CC-BY-NC,"(c) Axel Gosseries, some rights reserved (CC BY-NC)",ok,
eilema-depressa,Eilema depressa,125266,https://inaturalist-open-data.s3.amazonaws.com/photos/2840861/medium.jpg,CC-BY-NC,"(c) Tony Morris, some rights reserved (CC BY-NC)",ok,
elateridae-indet,Elateridae indet.,53248,https://inaturalist-open-data.s3.amazonaws.com/photos/28319706/medium.jpg,CC-BY-NC,"(c) Denis Doucet, some rights reserved (CC BY-NC)",ok,
