slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
euplexia-lucipara,Euplexia lucipara,322807,https://inaturalist-open-data.s3.amazonaws.com/photos/79301077/medium.jpg,cc-by,"(c) Ben Sale, some rights reserved (CC BY)",ok,
eupterycyba-jucunda,Eupterycyba jucunda,470039,https://inaturalist-open-data.s3.amazonaws.com/photos/262006058/medium.jpeg,cc-by-nc,"(c) adippe, some rights reserved (CC BY-NC)",ok,
eupteryx-florida,Eupteryx florida,703084,https://inaturalist-open-data.s3.amazonaws.com/photos/251975776/medium.jpg,cc-by-nc,"(c) Nils-Uno Svensson, some rights reserved (CC BY-NC)",ok,
eurygaster-testudinaria,Eurygaster testudinaria,504466,https://inaturalist-open-data.s3.amazonaws.com/photos/56652338/medium.jpeg,cc-by-nc,"(c) Til Mann, some rights reserved (CC BY-NC)",ok,
eurylabus-spec,Eurylabus spec.,127750,https://inaturalist-open-data.s3.amazonaws.com/photos/553325013/medium.jpg,cc-by-nc,"(c) Bøje Rauff, some rights reserved (CC BY-NC)",ok,genus-level
eustalomyia-hilaris,Eustalomyia hilaris,624894,https://inaturalist-open-data.s3.amazonaws.com/photos/19647375/medium.jpeg,cc-by,"(c) carnifex, some rights reserved (CC BY)",ok,
eutomostethus-ephippium,Eutomostethus ephippium,130721,https://inaturalist-open-data.s3.amazonaws.com/photos/198453724/medium.jpg,cc-by-nc,"(c) Rasmus Allesoee, some rights reserved (CC BY-NC)",ok,
evergestis-pallidata,Evergestis pallidata,81685,https://inaturalist-open-data.s3.amazonaws.com/photos/44122/medium.jpg,cc-by-nc-sa,"(c) Dick, some rights reserved (CC BY-NC-SA)",ok,
exephanes-ischioxanthus,Exephanes ischioxanthus,1067824,https://inaturalist-open-data.s3.amazonaws.com/photos/45276366/medium.png,cc-by-nc,"(c) Sam R, some rights reserved (CC BY-NC)",ok,
exetastes-adpressorius,Exetastes adpressorius,703090,https://inaturalist-open-data.s3.amazonaws.com/photos/44692386/medium.jpg,cc-by-nc,"(c) Ryzhkov Oleg, some rights reserved (CC BY-NC)",ok,
fagopyrum-esculentum,Fagopyrum esculentum,145601,https://inaturalist-open-data.s3.amazonaws.com/photos/219631921/medium.jpeg,cc-by,"(c) joy russell, some rights reserved (CC BY)",ok,
falco-tinnunculus,Falco tinnunculus,472766,https://inaturalist-open-data.s3.amazonaws.com/photos/598044895/medium.jpg,cc-by-nc,"(c) Manuel Raab, some rights reserved (CC BY-NC)",ok,
fallopia-convolvulus,Fallopia convolvulus,77129,https://inaturalist-open-data.s3.amazonaws.com/photos/213207534/medium.jpg,cc-by-nc,"(c) Nate Martineau, some rights reserved (CC BY-NC)",ok,
fallopia-japonica-fallopia-sachalinensis-fallopia-x-bohemica,"Fallopia japonica + Fallopia sachalinensis + Fallopia x bohemica",914922,https://inaturalist-open-data.s3.amazonaws.com/photos/74418856/medium.jpg,pd,"AnRo0002, no known copyright restrictions (public domain)",ok,used Fallopia japonica taxon
felis-catus,Felis catus,118552,https://inaturalist-open-data.s3.amazonaws.com/photos/129658776/medium.jpg,cc-by-sa,"(c) Von.grzanka, some rights reserved (CC BY-SA)",ok,
foeniculum-vulgare,Foeniculum vulgare,53052,https://inaturalist-open-data.s3.amazonaws.com/photos/92477807/medium.jpg,cc-by-nc,"(c) Jose Rui Santos, some rights reserved (CC BY-NC)",ok,
forcipomyia-paludis,Forcipomyia paludis,547101,https://inaturalist-open-data.s3.amazonaws.com/photos/182572813/medium.jpeg,cc-by-nc,"(c) ingridaltmann, some rights reserved (CC BY-NC)",ok,
fuchsia-spec,Fuchsia spec.,54713,https://inaturalist-open-data.s3.amazonaws.com/photos/45778546/medium.jpg,cc-by-nc-sa,"(c) Ariel Cabrera Foix, some rights reserved (CC BY-NC-SA)",ok,genus-level
fungi-indet,Fungi indet.,47170,https://inaturalist-open-data.s3.amazonaws.com/photos/260296784/medium.jpg,cc-by-nc,"(c) Cho Fungi, some rights reserved (CC BY-NC)",ok,kingdom-level placeholder
galega-officinalis,Galega officinalis,157393,https://inaturalist-open-data.s3.amazonaws.com/photos/139318793/medium.jpeg,cc-by-nc,"(c) Gian-Andrea Catrina, some rights reserved (CC BY-NC)",ok,
galeopsis-spec,Galeopsis spec.,55968,https://inaturalist-open-data.s3.amazonaws.com/photos/30162184/medium.jpg,cc-by-nc,"(c) Sergey Mayorov, some rights reserved (CC BY-NC)",ok,genus-level
