slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
planuncus-tingitanus-s-l,Planuncus tingitanus s.l.,732964,https://inaturalist-open-data.s3.amazonaws.com/photos/162918670/medium.jpeg,cc-by-nc,"(c) swsankt, some rights reserved (CC BY-NC), uploaded by swsankt",ok,
poa-annua,Poa annua,52808,https://inaturalist-open-data.s3.amazonaws.com/photos/119472992/medium.jpeg,cc-by-nc,"(c) Татьяна Ильина, some rights reserved (CC BY-NC), uploaded by Татьяна Ильина",ok,
pollenia-spec,Pollenia spec.,133825,https://inaturalist-open-data.s3.amazonaws.com/photos/688541922/medium.jpg,cc-by,"(c) Zihao Wang, some rights reserved (CC BY)",ok,
populus-x-canadensis-p-deltoides-x-p-nigra,"Populus x canadensis (P. deltoides x P. nigra)",181684,https://inaturalist-open-data.s3.amazonaws.com/photos/323259414/medium.jpeg,cc-by-nc,"(c) hajo, some rights reserved (CC BY-NC), uploaded by hajo",ok,
populus-x-canescens-p-alba-x-p-tremula,"Populus x canescens (P. alba x P. tremula)",170939,https://inaturalist-open-data.s3.amazonaws.com/photos/166474818/medium.jpg,cc-by-nc,"(c) Robert W. Harding, some rights reserved (CC BY-NC), uploaded by Robert W. Harding",ok,
prays-ruficeps,Prays ruficeps,357588,https://inaturalist-open-data.s3.amazonaws.com/photos/879057/medium.jpg,cc-by,"(c) Donald Hobern, some rights reserved (CC BY)",ok,
prunus-avium,Prunus avium,61964,https://inaturalist-open-data.s3.amazonaws.com/photos/129295072/medium.jpeg,cc-by-nc,"(c) João Coimbra, some rights reserved (CC BY-NC)",ok,
pulicaria-dysenterica,Pulicaria dysenterica,167598,https://inaturalist-open-data.s3.amazonaws.com/photos/340292826/medium.jpeg,cc-by-nc,"(c) Inge Biller, some rights reserved (CC BY-NC), uploaded by Inge Biller",ok,
ranunculus-repens,Ranunculus repens,48229,https://inaturalist-open-data.s3.amazonaws.com/photos/38652836/medium.jpeg,cc-by-nc-sa,"(c) Reiner Richter, some rights reserved (CC BY-NC-SA), uploaded by Reiner Richter",ok,
reseda-lutea,Reseda lutea,78838,https://inaturalist-open-data.s3.amazonaws.com/photos/166091021/medium.jpeg,cc-by-nc-sa,"(c) Pierre Corbrion, some rights reserved (CC BY-NC-SA), uploaded by Pierre Corbrion",ok,
rhagio-tringarius,Rhagio tringarius,321826,https://inaturalist-open-data.s3.amazonaws.com/photos/2957049/medium.JPG,cc-by-nc-nd,"(c) Jason M Crockwell, some rights reserved (CC BY-NC-ND), uploaded by Jason M Crockwell",ok,
rubus-spec,Rubus spec.,47544,https://inaturalist-open-data.s3.amazonaws.com/photos/1148035/medium.JPG,cc-by-nc,"(c) Benedict Gagliardi, some rights reserved (CC BY-NC), uploaded by Benedict Gagliardi",ok,
rumex-conglomeratus,Rumex conglomeratus,57215,https://inaturalist-open-data.s3.amazonaws.com/photos/295358545/medium.jpg,cc0,"no rights reserved, uploaded by Piermario Maculan",ok,
rumex-hydrolapathum,Rumex hydrolapathum,371574,https://inaturalist-open-data.s3.amazonaws.com/photos/15124990/medium.jpg,pd,"AnRo0002, no known copyright restrictions (public domain)",ok,
rumex-palustris,Rumex palustris,78906,https://inaturalist-open-data.s3.amazonaws.com/photos/1135420/medium.jpg,cc-by-nc-nd,"(c) --Tico--, some rights reserved (CC BY-NC-ND)",ok,
rumex-sanguineus,Rumex sanguineus,168250,https://inaturalist-open-data.s3.amazonaws.com/photos/46419676/medium.jpg,cc-by-nc,"(c) emmahanlon, some rights reserved (CC BY-NC)",ok,
sciapus-spec,Sciapus spec.,248186,https://inaturalist-open-data.s3.amazonaws.com/photos/201276671/medium.jpg,cc-by-nc,"(c) F. Lawler, some rights reserved (CC BY-NC), uploaded by F. Lawler",ok,
sciaridae-indet,Sciaridae indet.,85259,https://inaturalist-open-data.s3.amazonaws.com/photos/2413743/medium.jpg,cc-by-nc-sa,"(c) Paul Bedell, some rights reserved (CC BY-NC-SA)",ok,
scythris-limbella,Scythris limbella,230748,https://inaturalist-open-data.s3.amazonaws.com/photos/380644769/medium.jpeg,cc-by,"(c) Rodolfo Salinas Villarreal, some rights reserved (CC BY)",ok,
silis-ruficollis,Silis ruficollis,499372,https://inaturalist-open-data.s3.amazonaws.com/photos/344640307/medium.jpeg,cc-by-nc,"(c) Felix Riegel, some rights reserved (CC BY-NC), uploaded by Felix Riegel",ok,
steatoda-nobilis,Steatoda nobilis,366894,https://inaturalist-open-data.s3.amazonaws.com/photos/288176631/medium.jpg,cc-by-nc,"(c) waltervivas00321903, some rights reserved (CC BY-NC)",ok,
stenagostus-rhombeus,Stenagostus rhombeus,471726,https://inaturalist-open-data.s3.amazonaws.com/photos/3087975/medium.jpg,cc-by-nc-sa,"(c) Martin Grimm, some rights reserved (CC BY-NC-SA)",ok,
sylvia-borin,Sylvia borin,15302,https://inaturalist-open-data.s3.amazonaws.com/photos/119147925/medium.jpg,cc-by-nc,"(c) Игорь Щербаков, some rights reserved (CC BY-NC)",ok,
symmorphus-bifasciatus,Symmorphus bifasciatus,323561,https://inaturalist-open-data.s3.amazonaws.com/photos/180759698/medium.jpg,cc-by-nc,"(c) Pentti Ketola, some rights reserved (CC BY-NC)",ok,
sympetrum-striolatum,Sympetrum striolatum,55625,https://inaturalist-open-data.s3.amazonaws.com/photos/49426670/medium.jpg,cc-by,"(c) Frank Sengpiel, some rights reserved (CC BY), uploaded by Frank Sengpiel",ok,
