slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
daldinia-concentrica,Daldinia concentrica,1146657,https://inaturalist-open-data.s3.amazonaws.com/photos/228551509/medium.jpg,cc-by-nc,"(c) heatherdawson, some rights reserved (CC BY-NC), uploaded by heatherdawson",ok,
dalopius-marginatus,Dalopius marginatus,174025,https://inaturalist-open-data.s3.amazonaws.com/photos/189460539/medium.jpg,cc0,"no rights reserved",ok,
dasineura-acrophila,Dasineura acrophila,702795,https://inaturalist-open-data.s3.amazonaws.com/photos/14870086/medium.jpg,cc-by-nc-sa,"(c) Hans Henrik Bruun, some rights reserved (CC BY-NC-SA), uploaded by Hans Henrik Bruun",ok,gall with larvae
dasineura-aparines,Dasineura aparines,1136988,https://inaturalist-open-data.s3.amazonaws.com/photos/137334960/medium.jpg,cc-by-sa,"(c) migallel, some rights reserved (CC BY-SA), uploaded by migallel",ok,gall on cleavers
dasineura-gleditchiae,Dasineura gleditchiae,367311,https://inaturalist-open-data.s3.amazonaws.com/photos/200947220/medium.jpg,cc-by-sa,"(c) Gilles San Martin, some rights reserved (CC BY-SA), uploaded by Gilles San Martin",ok,pod galls on honeylocust
dasineura-plicatrix,Dasineura plicatrix,547093,https://inaturalist-open-data.s3.amazonaws.com/photos/195094844/medium.jpeg,cc-by-nc,"(c) faluke, some rights reserved (CC BY-NC), uploaded by faluke",ok,leaf rolling on blackberry
dasytes-spec,Dasytes spec.,376148,https://inaturalist-open-data.s3.amazonaws.com/photos/70314951/medium.jpeg,cc-by-nc,"(c) Rob Westerduijn, some rights reserved (CC BY-NC), uploaded by Rob Westerduijn",ok,genus-level
datura-stramonium,Datura stramonium,55854,https://inaturalist-open-data.s3.amazonaws.com/photos/453550004/medium.jpg,cc-by-nc,"(c) jltasset, some rights reserved (CC BY-NC)",ok,
datura-stramonium-var-tatula,Datura stramonium var. tatula,359213,https://inaturalist-open-data.s3.amazonaws.com/photos/9411871/medium.jpeg,cc-by-sa,"(c) Skaepperod, some rights reserved (CC BY-SA)",ok,
deilephila-porcellus,Deilephila porcellus,202083,https://inaturalist-open-data.s3.amazonaws.com/photos/417526070/medium.jpeg,cc-by-nc,"(c) diegoreggianti, some rights reserved (CC BY-NC), uploaded by diegoreggianti",ok,
delichon-urbicum,Delichon urbicum,64705,https://inaturalist-open-data.s3.amazonaws.com/photos/370662370/medium.jpg,cc-by-nc-nd,"(c) Thomas Landgren, some rights reserved (CC BY-NC-ND)",ok,
delphinium-staphisagria,Delphinium staphisagria,1443695,https://inaturalist-open-data.s3.amazonaws.com/photos/73790306/medium.jpeg,cc-by-nc,"(c) Savvas Zafeiriou, some rights reserved (CC BY-NC)",ok,
depressaria-radiella,Depressaria radiella,493492,https://inaturalist-open-data.s3.amazonaws.com/photos/257340421/medium.jpg,cc-by-nc,"(c) Libby & Rick Avis, some rights reserved (CC BY-NC), uploaded by Libby & Rick Avis",ok,
deraeocoris-trifasciatus,Deraeocoris trifasciatus,555634,https://inaturalist-open-data.s3.amazonaws.com/photos/315301178/medium.jpg,cc-by-nc,"(c) Romas Ferenca, some rights reserved (CC BY-NC)",ok,
derephysia-foliacea,Derephysia foliacea,173963,https://inaturalist-open-data.s3.amazonaws.com/photos/569198938/medium.jpg,cc-by,"(c) Pierre Chevillard, some rights reserved (CC BY)",ok,
deroceras-laeve,Deroceras laeve,209624,https://inaturalist-open-data.s3.amazonaws.com/photos/53123539/medium.jpg,cc-by-nc,"(c) Richard Ong, some rights reserved (CC BY-NC), uploaded by Richard Ong",ok,
deroceras-reticulatum,Deroceras reticulatum,124432,https://inaturalist-open-data.s3.amazonaws.com/photos/17942033/medium.jpeg,cc-by-sa,"(c) Bruce Marlin, some rights reserved (CC BY-SA)",ok,
dexiosoma-caninum,Dexiosoma caninum,547152,https://inaturalist-open-data.s3.amazonaws.com/photos/45218250/medium.jpg,cc-by-nc,"(c) Ivan Matersev, some rights reserved (CC BY-NC), uploaded by Ivan Matersev",ok,
diachrysia-chrysitis,Diachrysia chrysitis,1111563,https://inaturalist-open-data.s3.amazonaws.com/photos/237833184/medium.jpeg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC), uploaded by Andrey Ponomarev",ok,
dichetophora-obliterata,Dichetophora obliterata,793339,https://inaturalist-open-data.s3.amazonaws.com/photos/456677185/medium.jpeg,cc-by-nc,"(c) Maxime Bodhuin, some rights reserved (CC BY-NC)",ok,mating pair
dichomeris-marginella,Dichomeris marginella,951186,https://inaturalist-open-data.s3.amazonaws.com/photos/30345951/medium.jpg,cc-by-nc,"(c) Paolo Mazzei, some rights reserved (CC BY-NC), uploaded by Paolo Mazzei",ok,
dichrooscytus-intermedius,Dichrooscytus intermedius,887567,https://inaturalist-open-data.s3.amazonaws.com/photos/295063604/medium.jpeg,cc-by-nc,"(c) christopher_hohl, some rights reserved (CC BY-NC)",ok,
dichrooscytus-rufipennis,Dichrooscytus rufipennis,737542,https://inaturalist-open-data.s3.amazonaws.com/photos/525302203/medium.jpg,cc-by-nc,"(c) heminna, some rights reserved (CC BY-NC)",ok,
