slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
clivina-fossor,Clivina fossor,131049,https://inaturalist-open-data.s3.amazonaws.com/photos/380243350/medium.jpeg,cc0,"no rights reserved",ok,
cnephasia-spec,Cnephasia spec.,174233,https://inaturalist-open-data.s3.amazonaws.com/photos/318274/medium.jpeg,cc-by-nc,"(c) Biopix, some rights reserved (CC BY-NC)",ok,genus-level
cnephasia-stephensiana,Cnephasia stephensiana,205209,https://inaturalist-open-data.s3.amazonaws.com/photos/500892692/medium.jpg,cc-by,"(c) SteveM4560, some rights reserved (CC BY)",ok,
cochylidia-rupicola,Cochylidia rupicola,527098,https://inaturalist-open-data.s3.amazonaws.com/photos/141998953/medium.jpg,cc-by-nc,"(c) Gianfranco CARIGNANO, some rights reserved (CC BY-NC)",ok,
coelioxys-elongatus,Coelioxys elongatus,1061766,https://inaturalist-open-data.s3.amazonaws.com/photos/24702734/medium.jpeg,cc-by-nc,"(c) ikomposzt, some rights reserved (CC BY-NC)",ok,
coelioxys-spec,Coelioxys spec.,199145,https://inaturalist-open-data.s3.amazonaws.com/photos/22677282/medium.jpg,cc-by-nc-sa,"(c) Royal Tyler, some rights reserved (CC BY-NC-SA)",ok,genus-level
coenagrion-spec,Coenagrion spec.,51679,https://inaturalist-open-data.s3.amazonaws.com/photos/458846852/medium.jpg,cc-by,"(c) Pavel Smirnov, some rights reserved (CC BY)",ok,genus-level
coenosia-spec,Coenosia spec.,132071,https://inaturalist-open-data.s3.amazonaws.com/photos/95747834/medium.png,cc-by-sa,"(c) David Badke, some rights reserved (CC BY-SA)",ok,genus-level
coleophora-discordella,Coleophora discordella,559268,https://inaturalist-open-data.s3.amazonaws.com/photos/140684378/medium.jpg,cc-by,"(c) Patrick Clement, some rights reserved (CC BY)",ok,
colomerus-vitis,Colomerus vitis,322026,https://inaturalist-open-data.s3.amazonaws.com/photos/180478397/medium.jpg,cc-by-nc,"(c) Edita Jakubauskaitė, some rights reserved (CC BY-NC)",ok,gall damage shown
coniopterygidae-indet,Coniopterygidae indet.,245154,https://inaturalist-open-data.s3.amazonaws.com/photos/4122432/medium.jpg,cc-by,"(c) Katja Schulz, some rights reserved (CC BY)",ok,family-level
coniopteryx-spec,Coniopteryx spec.,252486,https://inaturalist-open-data.s3.amazonaws.com/photos/12149246/medium.jpg,cc-by-nc,"(c) Simon Grove, some rights reserved (CC BY-NC)",ok,genus-level
convolvulus-tricolor,Convolvulus tricolor,76434,https://inaturalist-open-data.s3.amazonaws.com/photos/219623979/medium.jpeg,cc-by-nc,"(c) heiko_ernst, some rights reserved (CC BY-NC)",ok,
conwentzia-psociformis,Conwentzia psociformis,454958,https://inaturalist-open-data.s3.amazonaws.com/photos/43827655/medium.jpg,cc-by-nc,"(c) Justin Gerlach, some rights reserved (CC BY-NC)",ok,
coprinellus-micaceus-sl-incl-pallidissimus-saccharinus-truncorum,"Coprinellus micaceus sl, incl. pallidissimus, saccharinus, truncorum",56318,https://inaturalist-open-data.s3.amazonaws.com/photos/185695497/medium.jpg,cc-by-nc,"(c) kileymorgan, some rights reserved (CC BY-NC)",ok,
coprinopsis-atramentaria,Coprinopsis atramentaria,48521,https://inaturalist-open-data.s3.amazonaws.com/photos/44204933/medium.jpg,cc-by-nc,"(c) SiMan, some rights reserved (CC BY-NC)",ok,
coprinopsis-lagopus,Coprinopsis lagopus,55605,https://inaturalist-open-data.s3.amazonaws.com/photos/111053578/medium.jpeg,cc-by-nc,"(c) PaulS, some rights reserved (CC BY-NC)",ok,
coprinus-spec,Coprinus spec.,47393,https://inaturalist-open-data.s3.amazonaws.com/photos/93399523/medium.jpeg,cc-by,"(c) Tom Norton, some rights reserved (CC BY)",ok,genus-level
coranus-spec,Coranus spec.,327163,https://inaturalist-open-data.s3.amazonaws.com/photos/11006593/medium.jpg,cc-by,"(c) katunchik, some rights reserved (CC BY)",ok,genus-level
cordylepherus-viridis,Cordylepherus viridis,495304,https://inaturalist-open-data.s3.amazonaws.com/photos/26567601/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC)",ok,
corispermum-pallasii,Corispermum pallasii,160914,https://inaturalist-open-data.s3.amazonaws.com/photos/118157249/medium.jpeg,cc-by-nc,"(c) Sergei Mosyakin, some rights reserved (CC BY-NC)",ok,
cornus-spec,Cornus spec.,47193,https://inaturalist-open-data.s3.amazonaws.com/photos/37787988/medium.jpeg,cc-by-nc,"(c) Mark Kluge, some rights reserved (CC BY-NC)",ok,genus-level
cosmos-bipinnatus,Cosmos bipinnatus,68562,https://inaturalist-open-data.s3.amazonaws.com/photos/456061565/medium.jpg,cc-by-nc,"(c) Francisco J. Muñoz Nolasco, some rights reserved (CC BY-NC)",ok,
cotoneaster-coriaceus,Cotoneaster coriaceus,411074,https://inaturalist-open-data.s3.amazonaws.com/photos/6155423/medium.jpeg,cc-by-nc,"(c) K Schneider, some rights reserved (CC BY-NC)",ok,
