slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
archips-crataegana,Archips crataegana,480413,https://inaturalist-open-data.s3.amazonaws.com/photos/435156243/medium.jpeg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC)",ok,
arenaria-leptoclados-arenaria-serpyllifolia,"Arenaria leptoclados + Arenaria serpyllifolia",371851,https://inaturalist-open-data.s3.amazonaws.com/photos/123223624/medium.jpeg,cc-by-nc,"(c) bscrl, some rights reserved (CC BY-NC)",ok,
arge-cyanocrocea,Arge cyanocrocea,1423041,https://inaturalist-open-data.s3.amazonaws.com/photos/238255169/medium.jpeg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC)",ok,
arge-pagana,Arge pagana,1505443,https://inaturalist-open-data.s3.amazonaws.com/photos/103482856/medium.jpg,cc-by-nc,"(c) Bernard Noguès, some rights reserved (CC BY-NC)",ok,
argogorytes-mystaceus,Argogorytes mystaceus,451476,https://inaturalist-open-data.s3.amazonaws.com/photos/43797635/medium.jpg,cc-by,"(c) Barry Walter, some rights reserved (CC BY)",ok,
argynnis-paphia,Argynnis paphia,123628,https://inaturalist-open-data.s3.amazonaws.com/photos/108029619/medium.jpg,cc-by-nc,"(c) frahome, some rights reserved (CC BY-NC)",ok,
argyresthia-albistria,Argyresthia albistria,470960,https://inaturalist-open-data.s3.amazonaws.com/photos/145442260/medium.jpg,cc-by-sa,"(c) Benoit NABHOLZ, some rights reserved (CC BY-SA)",ok,
argyresthia-goedartella,Argyresthia goedartella,214138,https://inaturalist-open-data.s3.amazonaws.com/photos/12486790/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC)",ok,
argyresthia-retinella,Argyresthia retinella,522730,https://inaturalist-open-data.s3.amazonaws.com/photos/190299169/medium.jpg,cc-by-nc,"(c) ingridaltmann, some rights reserved (CC BY-NC)",ok,
argyrotaenia-ljungiana,Argyrotaenia ljungiana,460517,https://inaturalist-open-data.s3.amazonaws.com/photos/5484566/medium.jpg,cc-by,"(c) Patrick Clement, some rights reserved (CC BY)",ok,
aricia-agestis,Aricia agestis,125494,https://inaturalist-open-data.s3.amazonaws.com/photos/434058809/medium.jpeg,cc-by-nc,"(c) olga_zero, some rights reserved (CC BY-NC)",ok,alternate - default all rights reserved
arma-custos,Arma custos,489279,https://inaturalist-open-data.s3.amazonaws.com/photos/8412413/medium.jpg,cc-by-nc-nd,"(c) Boris Loboda, some rights reserved (CC BY-NC-ND)",ok,
arocatus-longiceps,Arocatus longiceps,451788,https://inaturalist-open-data.s3.amazonaws.com/photos/399165315/medium.jpeg,cc-by-nc,"(c) André MIQUET, some rights reserved (CC BY-NC)",ok,
arum-spec,Arum spec.,61318,https://inaturalist-open-data.s3.amazonaws.com/photos/510161894/medium.jpg,cc-by-nc,"(c) cassandra_li, some rights reserved (CC BY-NC)",ok,used Arum maculatum as representative
asio-otus,Asio otus,20307,https://inaturalist-open-data.s3.amazonaws.com/photos/133553640/medium.jpg,cc-by,"(c) caroline legg, some rights reserved (CC BY)",ok,
asparagus-officinalis,Asparagus officinalis,60265,https://inaturalist-open-data.s3.amazonaws.com/photos/285678052/medium.jpg,cc-by-nc,"(c) Wayne Longbottom, some rights reserved (CC BY-NC)",ok,
assara-terebrella,Assara terebrella,324139,https://inaturalist-open-data.s3.amazonaws.com/photos/163463465/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC)",ok,
astacidae-cambaridae-parastacidae-indet,"Astacidae/Cambaridae/Parastacidae indet.",53709,https://inaturalist-open-data.s3.amazonaws.com/photos/146201309/medium.jpg,cc-by-nc,"(c) A. Norman, some rights reserved (CC BY-NC)",ok,used Astacidae family photo
astrantia-major,Astrantia major,131623,https://inaturalist-open-data.s3.amazonaws.com/photos/558830286/medium.jpg,cc-by-nc,"(c) Luca Boscain, some rights reserved (CC BY-NC)",ok,
astur-gentilis,Astur gentilis,1579015,https://inaturalist-open-data.s3.amazonaws.com/photos/61773674/medium.jpg,cc-by-nc,"(c) Luigi Andena, some rights reserved (CC BY-NC)",ok,
athene-noctua,Athene noctua,19998,https://inaturalist-open-data.s3.amazonaws.com/photos/238739562/medium.jpg,cc-by-nc,"(c) Javisa Hun, some rights reserved (CC BY-NC)",ok,
athyrium-filix-femina,Athyrium filix-femina,52669,https://inaturalist-open-data.s3.amazonaws.com/photos/91587454/medium.jpeg,cc-by-nc,"(c) jacquelinerose, some rights reserved (CC BY-NC)",ok,
atractotomus-mali,Atractotomus mali,1520537,https://inaturalist-open-data.s3.amazonaws.com/photos/32746686/medium.jpg,cc-by-nc,"(c) Shamil Murtazin, some rights reserved (CC BY-NC)",ok,taxon matched as Mesopsallus mali (synonym)
atyaephyra-desmarestii,Atyaephyra desmarestii,366174,https://inaturalist-open-data.s3.amazonaws.com/photos/163301452/medium.jpeg,cc-by-nc,"(c) Pedro Antunes da Costa, some rights reserved (CC BY-NC)",ok,
auchenorrhyncha-indet,"Auchenorrhyncha indet.",125816,https://inaturalist-open-data.s3.amazonaws.com/photos/8844920/medium.jpg,cc-by-sa,"(c) Judy Gallagher, some rights reserved (CC BY-SA)",ok,suborder-level photo
