slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
porcellio-spinicornis,Porcellio spinicornis,130169,https://inaturalist-open-data.s3.amazonaws.com/photos/97405855/medium.jpg,cc-by-nc,"(c) prairieboytrent, some rights reserved (CC BY-NC)",ok,
potentilla-norvegica,Potentilla norvegica,55732,https://inaturalist-open-data.s3.amazonaws.com/photos/218953848/medium.jpeg,cc-by-nc,"(c) Michael John Oldham, some rights reserved (CC BY-NC), uploaded by Michael John Oldham",ok,
pristiphora-pallidiventris,Pristiphora pallidiventris,928657,https://inaturalist-open-data.s3.amazonaws.com/photos/56038430/medium.jpg,cc-by-nc,"(c) Alexander Boldyrev, some rights reserved (CC BY-NC), uploaded by Alexander Boldyrev",ok,
proteroiulus-fuscus,Proteroiulus fuscus,336997,https://inaturalist-open-data.s3.amazonaws.com/photos/172772452/medium.jpg,cc-by-nc,"(c) Sam R, some rights reserved (CC BY-NC), uploaded by Sam R",ok,
protomyces-macrosporus,Protomyces macrosporus,905090,https://inaturalist-open-data.s3.amazonaws.com/photos/86939631/medium.jpeg,cc0,"no rights reserved, uploaded by Stephen James McWilliam",ok,
prunus-spinosa,Prunus spinosa,55811,https://inaturalist-open-data.s3.amazonaws.com/photos/578763668/medium.jpg,cc-by-nc,"(c) Guillaume Fried, some rights reserved (CC BY-NC), uploaded by Guillaume Fried",ok,
pseudofumaria-lutea,Pseudofumaria lutea,1686778,https://inaturalist-open-data.s3.amazonaws.com/photos/731776/medium.jpg,cc-by-nc-nd,"(c) Alwyn Ladell, some rights reserved (CC BY-NC-ND)",ok,
pseudoips-prasinana,Pseudoips prasinana,321945,https://inaturalist-open-data.s3.amazonaws.com/photos/130344016/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,
psittacula,Psittacula,18899,https://inaturalist-open-data.s3.amazonaws.com/photos/242289785/medium.jpeg,cc-by,"(c) Maya Lodhiyal, some rights reserved (CC BY), uploaded by Maya Lodhiyal",ok,
psyllopsis-spec,Psyllopsis spec.,207529,https://inaturalist-open-data.s3.amazonaws.com/photos/952904/medium.jpg,cc-by-nc-sa,"(c) Mick Talbot, some rights reserved (CC BY-NC-SA)",ok,
pterostichus-niger,Pterostichus niger,131934,https://inaturalist-open-data.s3.amazonaws.com/photos/257751776/medium.jpg,cc-by,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY), uploaded by Alexis Tinker-Tsavalas",ok,
pterostichus-spec,Pterostichus spec.,121186,https://inaturalist-open-data.s3.amazonaws.com/photos/116144267/medium.jpg,cc0,"no rights reserved, uploaded by Jesse Rorabaugh",ok,alt1
pterostoma-palpina,Pterostoma palpina,320070,https://inaturalist-open-data.s3.amazonaws.com/photos/12586649/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC), uploaded by Nikolai Vladimirov",ok,
ptilodon-capucina,Ptilodon capucina,130105,https://inaturalist-open-data.s3.amazonaws.com/photos/96575154/medium.jpg,cc-by,"(c) Nigel Voaden, some rights reserved (CC BY)",ok,
puccinia-aegopodii,Puccinia aegopodii,895450,https://inaturalist-open-data.s3.amazonaws.com/photos/67456936/medium.jpeg,cc-by-nc,"(c) Felix Riegel, some rights reserved (CC BY-NC), uploaded by Felix Riegel",ok,
puccinia-allii,Puccinia allii,1489211,https://inaturalist-open-data.s3.amazonaws.com/photos/190285581/medium.jpeg,cc-by-nc-nd,"(c) Melissa Hutchison, some rights reserved (CC BY-NC-ND), uploaded by Melissa Hutchison",ok,
